sentence_good	sentence_bad	error_type	field
All in all, I think that learning forieng language is better in secondary school, than in primary, but, they need to learn both language in secondary school, because today people have globalization in all modern countries, which speak in many language.	All in all, I think that learning forieng language is better in secondary school, than in primary, but, they need to learning both language in secondary school, because today people have globalization in all modern countries, which speak in many language.	Verb_pattern	semantics
All in all, I think that learning forieng language is better in secondary school, than in primary, but, they need to learning both language in secondary school, because today people have globalization in all modern countries, which speak many language.	All in all, I think that learning forieng language is better in secondary school, than in primary, but, they need to learning both language in secondary school, because today people have globalization in all modern countries, which speak in many language.	Verb_pattern	semantics
First of all, learning foreign language consists not only of the class work.	First of all, learning foreign language consists not only from the class work.	Verb_pattern	semantics
In this case, if a child is completely against the subject, making him learn it is just a violation.	In this case, if a child is completely against the subject, making him to learn it is just a violation.	Verb_pattern	semantics
Otherwise you risk spoiling school years of your daughter or son.	Otherwise you risk to spoil school years of your daughter or son.	Verb_pattern	semantics
First of all, knowing a foreign language is absolutely necessary nowadays.	First of all, knowing of foreign language is absolutely necessary nowadays.	Verb_pattern	semantics
Given the statistics in elementary school in Russian Federation in 2010, there are no significant success in learning foreign languages.	Given by the statistics in elementary school in Russian Federation in 2010, there are no significant success in learning foreign languages.	Verb_pattern	semantics
To crown it all, considering the opinions, learning language in the early childhood is rather fruitless.	To crown it all, considering to opinions, learning language in the early childhood is rather fruitless.	Verb_pattern	semantics
There is a opinion, that for child is more effective start learning an another language at young age (first years of school).	There is a opinion, that for child is more effective start learn an another language at young age (first years of school).	Verb_pattern	semantics
They can influence the process of study.	They can influence on the process of study.	Verb_pattern	semantics
It depends on various factors and have a lot of advantages and disadvantages, but it's still being a hard question to answer.	It depends from various factors and have a lot of advantages and disadvantages, but it's still being a hard question to answer.	Verb_pattern	semantics
According to this table we can suppose that young people from 18 to 25 do not want to work I this sphere, their prioritete is technology and building sector.	According to this table we can suppose that young people from 18 to 25 do not want working I this sphere, their prioritete is technology and building sector.	Verb_pattern	semantics
Consequently they are absolutely right but when some children begin to learn language early they meet many problems.	Consequently they are absolutely right but when some children begin to learn language early they meet with any problems.	Verb_pattern	semantics
However children in early years may learn to speak English.	However children in early years may learn to speak on English.	Verb_pattern	semantics
On the one hand, the freedom can give you different ways to show what you can do.	On the one hand, the freedom can give different ways to show what you can do.	Verb_pattern	semantics
If there is no government restriction, it will lead to bad and negative result.	If there is no government restriction, it will have bad and negative result.	Verb_pattern	semantics
In some cases, government have to support creative people to open and help to develop their own talants and ideas and give him right way to do this.	In some cases, government have to support creative people to open and show their own talants and ideas and give him right way to do this.	Verb_pattern	semantics
The first, is that freedom can help an artist in his development, it means that nothing will have pressure to artist and this talanted person become master in his job.	The first, is that freedom can help to artist in his development, it means that nothing will have pressure to artist and this talanted person become master in his job.	Verb_pattern	semantics
To conclude, there is difference in men and women preferences, while women want to get Undergraduate diploma, men want take skilled vocational diplome.	To conclude, there is difference in men and women preferences, while women want get Undergraduate diploma, men want take skilled vocational diplome.	Verb_pattern	semantics
To conclude, there is difference in men and women preferences, while women want get Undergraduate diploma, men want to take skilled vocational diplome.	To conclude, there is difference in men and women preferences, while women want get Undergraduate diploma, men want take skilled vocational diplome.	Verb_pattern	semantics
Some people believe that creative artists should not be restricted or held back by the government and should express their emotions freely in any way they like.	Some people believe that creative artists should not be restricted or held up by the government and should express their emotions freely in any way they like.	Verb_pattern	semantics
The chart represents the information the information about different types of post-school qualifications in Australia according to gender in 1999.	The chart represents us the information about different types of post-school qualifications in Australia according to gender in 1999.	Verb_pattern	semantics
It is like being a wild animal behind the bars, in the cage near to their natural home.	It is like to be a wild animal behind the bars, in the cage near to their natural home.	Verb_pattern	semantics
We leave in freedom country and we can get everything to make our live better.	We leave in freedom country and we can get everithing for make our live better.	Verb_pattern	semantics
For example, a person feeling bad, and when he can play guitar or piano, he feel yourself better.	For example, a person feeling bad, and when he playing guitar or piano, he feel yourself better.	Verb_pattern	semantics
Sometimes the goverment try to control artists but it is so nessesary?	Sometimes the goverment try to control of artists but it is so nessesary?	Verb_pattern	semantics
Having considered all sides of this issue, I would like to say that problem has not a clear answer, because to permit creative people to express their mind, may be considered a crime.	Having considered all sides of this issue, I would like to say that problem has not a clear answer, because to permit creative people to express their mind, may be considered like a crime.	Verb_pattern	semantics
Often, which people something things, which simple people listen to first time, they feel, that it is stupid and any ideas are forgot.	Often, which people something things, which simple people listen first time, they feel, that it is stupid and any ideas are forgot.	Verb_pattern	semantics
I don't want my children to see that, becase I wish the goverment do some restrictions for shopping this craziness.	I don't want my children see that, becase I wish the goverment do some restrictions for shopping this craziness.	Verb_pattern	semantics
The historical buildings are painted with the bad words.	The historical buildings are painted by the bad words.	Verb_pattern	semantics
But nowadays, in Moscow the government likes to encourage the young creative people and tends to call them to improve the city space.	But nowadays, in Moscow the government likes to encourage the young creative people and tends to call they to improving the city space.	Verb_pattern	semantics
I believe, that they should restrict some bad and harmful ideas.	I believe, that they should to re-strictions some bad and harmful ideas.	Verb_pattern	semantics
The only thing now censorship should influence culture is to narrow areas of public publication but it should not forbid to create.	The only thing now censorship should influence on culture is to narrow areas of public publication but it should not forbid to create.	Verb_pattern	semantics
In 1999 amount of women skilled to vocational diploma was 10 per cent.	In 1999 amount of women skilled vocational diploma was 10 per cent.	Verb_pattern	semantics
They want to do that they want, because this people have mind, that distinguishes from mind of usual people, very unusual and emotional and the government schould let them to express their desires.	They want doing that they want, because this people have mind, that distinguishes from mind of usual people, very unusual and emotional and the government schould let them to express their desires.	Verb_pattern	semantics
They want doing that they want, because this people have mind, that distinguishes from mind of usual people, very unusual and emotional and the government schould let them express their desires.	They want doing that they want, because this people have mind, that distinguishes from mind of usual people, very unusual and emotional and the government schould let them to express their desires.	Verb_pattern	semantics
Some people suggest that creative people need freedom of choices and freedom of speech.	Some people suggest that creative people need for freedom of choices and freedom of speech.	Verb_pattern	semantics
Also a lot of males wanted to get qualification in the postgraduate about 70 percent.	Also a lot of males wanted sent qualification in the postgraduate about 70 percent.	Verb_pattern	semantics
The less amount of females wanted to have skilled vocational diploma.	The less amount of females wanted have skilled vocational diploma.	Verb_pattern	semantics
In addition, a lot of females decided to choose the qualification about Bachelor's degree.	In addition, a lot of females decided choose the qualification about Bachelor's degree.	Verb_pattern	semantics
But very little amount of man wanted to go on undergraduate diploma.	But very little amount of man wanted go on undergraduate diploma.	Verb_pattern	semantics
Maybe more creative people will abuse this freedom and will lead to racket.	Maybe more creative people will abuse this freedom and will lead racket.	Verb_pattern	semantics
It accounted for around 90 percent.	It accounted around 90 percent.	Verb_pattern	semantics
There is the situation formed in which different groups of people debates to each other whether we should let artists do whatever they want or restrict some of their intentions.	There is the situation formed in which different groups of people debates to each other whether we should let artists to do whatever they want or restrict some of their intentions.	Verb_pattern	semantics
Looking at each of them more precisely, we can see some periods, when this rate was declined.	Looking each of them more precisely, we can see some periods, when this rate was declined.	Verb_pattern	semantics
Thus some people claim that there should be equal quotes for each faculty and destinations, which I completely disapprove of.	Thus some people claim that there should be equal quotes for each faculty and destinations, which I completely disapprove.	Verb_pattern	semantics
I am deeply convinced that such an idea makes entering the university unfair.	I am deeply convinced that such an idea makes entering to the university unfair.	Verb_pattern	semantics
First and foremost, accepting equal number of people of different sex breaks the modern system to entering the university which is based mostly on knowledge, will and labour of every particular student.	First and foremost, accepting equal number of people of different sex breaks the modern system to entering to the university which is based mostly on knowledge, will and labour of every particular student.	Verb_pattern	semantics
Moreover, I tell that the equal number of male and female students will impact the development of science positively.	Moreover, I tell that the equal number of male and female students will impact on the development of science positively.	Verb_pattern	semantics
Many people have different opinion about freedom which should be given to creative artists to express youself and reveal their own mind in variable ways.	Many people have different opinion about freedom which should be given creative artist to express youself and reveal their own mind in variable ways.	Verb_pattern	semantics
That is about freedom as a thing government unable to take away from any person.	That is about freedom as a thing government unable to take from any person.	Verb_pattern	semantics
And the second city where the metro is also very popular is Paris where the amount of passengers reaches 1191 mil.	And the second city where the metro is also very popular is Paris where the amount of passengers reaches up to 1191 mil.	Verb_pattern	semantics
However, the whole raw of arguments may contradict with my viewpoint.	However, the whole raw of arguments may contradict my viewpoint.	Verb_pattern	semantics
In groups with equal number this parameter is much higher and significantly influences the situation in the group.	In groups with equal number this parameter is much higher and significantly influences on the situation in the group.	Verb_pattern	semantics
Secondly, these people believe that fact that our mind consists not only of the physiology things from the moment of out birth but also some mental and cognitive activity.	Secondly, these people believe that fact that our mind consists not only from the physiology things from the moment of out birth but also some mental and cognitive activity.	Verb_pattern	semantics
There are some argues about factors which influence on our personality and therefore, our behaviour and future in society.	There are some argues about factors which influence our personality and therefore, our behaviour and future in society.	Verb_pattern	semantics
Looking into details, it should be mentioned that London is city with the most developed system of underground railways and it includes 394 kilometres.	Looking through details, it should be mentioned that London is city with the most developed system of underground railways and it includes 394 kilometres.	Verb_pattern	semantics
Some researchers clim that those characteristics that we are Bork with influence on our personals and development more than those which of these factors is more important in terms of influence on our personalities.	Some researchers clim that those characteristics that we are Bork with influence our personals and development more than those which of these factors is more important in terms of influence on our personalities.	Verb_pattern	semantics
And the third is that in some cases girls may affect boys' successes in study or again controversary.	And the third is that in some cases girls may affect on boys' successes in study or again controversary.	Verb_pattern	semantics
Expressing your point of view in words, pictures and music gives you opportunity to tell millions of people your ideas .	Expressing your point of view in words, pictures and music gives you opportunity to tell your ideas to the millions.	Verb_pattern	semantics
If children go in for the sports in their early years, they can achieve a great result on the Olimpic Games or another completion.	If children go to the sports in their early years, they can achieve a great result on the Olimpic Games or another completion.	Verb_pattern	semantics
For example, people can go for a walk more than drive a car.	For example, people can go a walk more than drive a car.	Verb_pattern	semantics
More than that, different sports like football or basketball is do not only improve health, but it is also very interesting.	More than that, different sports like football or basketball is not only healthy, but it is also very interesting.	Verb_pattern	semantics
Apart from that, I suggest that', 'suggest + gerund the majority of sport facilities must be free of charge.	Apart from that, I suggest the majority of sport facilities must be free of charge.	Verb_pattern	semantics
So, this problem is very important nowadays and not only people, but and goverments have to build more hospitals in countries, to help people to be health and energy.	So, this problem is very important nowadays and not only people, but and goverments have to build more hospitals in countries, to help will health and energy.	Verb_pattern	semantics
Looking at the graphs of 2000 year, we can see the huge difference beetween the ages of people in Italy and in Yemen.	Looking to the graphs of 2000 year, we can see the huge difference beetween the ages of people in Italy and in Yemen.	Verb_pattern	semantics
I think every government should make a social advertisements with the native football players or other sportsmen, where they should tell us about the importance of sport and healthy way of life.	I think every government should make a social advertisements with the native football players or other sportsmen, where they should tell to us about the importance of sport and healthy way of life.	Verb_pattern	semantics
Firstly, you can see the chart related to Yemen.	Firstly, you can see the chart related Yemen.	Verb_pattern	semantics
There are two different points of view on a problem related to improving human's health by increasing the amount of sports centres.	There are two different points of view on a problem related improving human's health by increasing the amount of sports centres.	Verb_pattern	semantics
That's why some people assume that providing more sports facilities would be helpful for solving this problem.	That's why some people assume providing more sports facilities would be helpful for solving this problem.	Verb_pattern	semantics
The population of the youngest group will decrease by only for about 3 percent.	The population of the youngest group will decrease only for about 3 percent.	Verb_pattern	semantics
Companies can provide medical insurances and complex medical treatment for their workers to help them control their health.	Companies can provide medical insurances and complex medical treatment for their workers to help them to control their health.	Verb_pattern	semantics
Consequently, it is not the best way to influence public health in a good way.	Consequently, it is not the best way to influence on public health in a good way.	Verb_pattern	semantics
If person wants to stay healthy and be in a good shape, he should do his best to achieve great results.	If person wants stay healthy and be in a good shape, he should do his best to achieve great results.	Verb_pattern	semantics
Apart from that, Yemen's children from 0 to 15 years old are expected to increase by 2%, though its part will remain very little, just 5,7%.	Apart from that, Yemen's children from 0 to 15 years old are expected to increase in number on 2%, though its part will remain very little, just 5,7%.	Verb_pattern	semantics
In Yemen It will decrease to 37%, in Italy it will reach practically half of population, over 42%.	In Yemen It will decrease till 37%, in Italy it will reach practically half of population, over 42%.	Verb_pattern	semantics
This option will not only help to save the historical heritage of city, but also prevent people from breathing in dangerous gases.	This option will not only help to save the historical heritage of city, but also prevent people from breathing dangerous gases.	Verb_pattern	semantics
Another measure which will help to improve public health is the fight with smoking and alcohol drinking.	Another measure which will help improve public health is the fight with smoking and alcohol drinking.	Verb_pattern	semantics
It is also necessary to add to school timetable a special subject where children will be told about the dangerous effect of cigaret which tell youngsters about terrible consiquances of drinking alcohol, smoking and taking drugs.	It is also necessary to add in school timetable a special subject where children will be told about the dangerous effect of cigaret which tell youngsters about terrible consiquances of drinking alcohol, smoking and taking drugs.	Verb_pattern	semantics
As a consequence, people should remember to avoid saturated fats and should consider about nutritions.	As a consequence, people should remember about avoiding saturated fats and should consider about nutritions.	Verb_pattern	semantics
As a consequence, people should remember about avoiding saturated fats and should consider nutritions.	As a consequence, people should remember about avoiding saturated fats and should consider about nutritions.	Verb_pattern	semantics
They choose other ways to improve them.	They choose other ways to improve of them.	Verb_pattern	semantics
If people avoid eating unhealthy food and eat more fruits and vegetables, it will increase the level of public health.	If people avoid to it unhealthy food and eat more fruits and vegetables, it will increase the level of public health.	Verb_pattern	semantics
What is more, by building sport grounds in schools and universities the government can enlarge the number of children involved in physical activities, that can directly effect smth' 'to have an effect on on children health in the nearest future.	What is more, by building sport grounds in schools and universities the government can enlarge the number of children involved in physical activities, that can directly effect on children health in the nearest future.	Verb_pattern	semantics
The question is how to provide it and many people suppose that... the increasing the number of sport facilities to be the best solution.	The question is how to provide it and many people suppose the increasing the number of sport facilities to be the best solution.	Verb_pattern	semantics
On the other hand, it is impossible to make everyone do sport.	On the other hand, it is impossible to make everyone doing sport.	Verb_pattern	semantics
To sum up, it is clear that categorier depend on each other in some way.	To sum up, it is clear that categorier depend from each other in some way.	Verb_pattern	semantics
However there are people nowadays who think, that any experiences cannot influence on our personality , as we are what we were born with.	However there are people nowadays who think, that any experiences cannot influence our personality, as we are what we were born with.	Verb_pattern	semantics
First of all, the main reason of such result is that our characteristics we are born with depend completely on ancestors DNA.	First of all, the main reason of such result is that our characteristics we are born with depend completly from ancestors DNA.	Verb_pattern	semantics
But the last one is totally different comparing amounts of passengers.	But the last one is totally different comparing by amounts of passengers.	Verb_pattern	semantics
Personality development depands from our genetical potential and on characteristics, we are born.	Personality development depands from our genetical potential and from characteristics, we are born.	Verb_pattern	semantics
It depends on the way we are teached, it depends on family.	It depends on the way we are teached, it depends from family.	Verb_pattern	semantics
For instance, if you was born in the family where parents smoke or drink alcohol it would be much harder to grow up as a good person .	For instance, if you was born in the family where parents smoke or drink alcohol it would be much harder to grow up in a good person.	Verb_pattern	semantics
If people around are successful and a person has an opportunity to develop its skills and talants it undoubtedly will influence on the personality a lot.	If people around are successful and a person has an opportunity to develop its skills and talants it undoubtedly will influence the personality a lot.	Verb_pattern	semantics
Some people belive our personalities and physical state were programmed genetically and influence on our life .	Some people belive our personalities and physical state were programmed genetically and influence our lives.	Verb_pattern	semantics
It can be different brain structure, for example person from his childhood was good at languages or at maths , but there is also must be the hole IQ level, that can help such person in spreading his outlook in the primary school.	It can be different brain structure, for example person from his childhood was good in languages or in maths, but there is also must be the hole IQ level, that can help such person in spreading his outlook in the primary school.	Verb_pattern	semantics
I am agree with second opinion, if people want, they cannot be stopped by problems or walls in life.	I am agree with second opinion, if people want, they cannot be stopped with problems or walls in life.	Verb_pattern	semantics
Secondly, our personality is created by the different moments of our life.	Secondly, our personality is created from the different moments of our life.	Verb_pattern	semantics
If we look at the one side of this problem, we will say actually "Yes!".	If we look on the one side of this problem, we will say actually "Yes!".	Verb_pattern	semantics
This graph provides us with the information about the proportion of people who are over 65 in USA, Sweden and Japan.	This graph provides us the information about the proportion of people who are over 65 in USA, Sweden and Japan.	Verb_pattern	semantics
Doing that they will definetly find it interesting to know each other and to continue to keep in touch after their lessons.	Doing that they will definetly find it interesting to know each other and continue to keep in touch after their lessons.	Verb_pattern	semantics
I think it is really nesessury to discuss it.	I think it is really nesessury to discuss about it.	Verb_pattern	semantics
The middle-age group holds the largest part in Italy in both years, wherear in Yemen increase from 46,3% to 57,3%.	The middle-age group remains the largest part in Italy in both years, wherear in Yemen increase from 46,3% to 57,3%.	Verb_pattern	semantics
But the other side in Italy sum of citizens of the same age group will be decreased by almost 15 per cent.	But the other side in Italy sum of citizens of the same age group will be decreased almost 15 per cent.	Verb_pattern	semantics
Quantity of individuals who are older 60 is predicted to grow almost 20 per cent.	Quantity of individuals who are older 60 is predicted with growing almost 20 per cent.	Verb_pattern	semantics
Thirdly, society should watch over young generation.	Thirdly, society should watch on young generation.	Verb_pattern	semantics
This issue is likely to be solved by encouraging people to do sport.	This issue is likely to be solved by encouraging people do sport.	Verb_pattern	semantics
In conclusion, I want to say that, in my opinion improving natural conditions is more important measure to became people more healthy than by increasing the number of sport facilities, but I cannot say that places for training is completely useless, because there are, for example, different swimming pools which help people to rise their health.	In conclusion, I want to say that, in my opinion improving of natural conditions is more important measure to became people more healthy than by increasing the number of sport facilities, but I cannot say that places for training is completely useless, because there are, for example, different swimming pools which help people to rise their health.	Verb_pattern	semantics
Some people, who live in the country far away from city center, cannot allow themselves to go to the swimming pool, for example, because in order to get there, they have much money in their pocket.	Some people, who live in the country far away from city center, cannot allow to go to the swimming pool, for example, because in order to get there, they have much money in their pocket.	Verb_pattern	semantics
It is obvious that increasing the number of sports available will definetely help some local areas, whereas the metropolitan areas will still be untouched because people are too busy there and the only way to improve their health is changing their lifestyles.	It is obvious that increasing the number of sports available will definetely help to some local areas, whereas the metropolitan areas will still be untouched because people are too busy there and the only way to improve their health is changing their lifestyles.	Verb_pattern	semantics
At first, many sports facilities may rise the people interest in sport, and so, many people became sportsmens and begin eating a health food, change style of life on more healthy.	At first, many sports facilities may rise the people interest in sport, and so, many people became sportsmens and begin eat a health food, change style of life on more healthy.	Verb_pattern	semantics
I think that increasing the number of sports facilities would have really little effect because person should want to go in for sport.	I think that increasing the number of sports facilities would have really little effect because person should want to go to sport.	Verb_pattern	semantics
Nobody can't make people take part in sports activities.	Nobody can't make people to take part in sports activities.	Verb_pattern	semantics
However, Russian in 2014 organisating winter Olimpic and Para Olimpic Games and as statistic datas shows, quantaty people, who want to be health increase.	However, Russian in 2014 organisating winter Olimpic and Para Olimpic Games and as statistic datas shows, quantaty people, who want be health increase.	Verb_pattern	semantics
There are many people who would like to go for sports, but have no facilities neare their houses for doing it.	There are many people who would like to going for sports, but have no facilities neare their houses for doing it.	Verb_pattern	semantics
Therefore, I think that this is the area we should invest money into.	Therefore, I think that this is the area we should invest into.	Verb_pattern	semantics
In my point of view, we can do sports exercises not only in special sport facilities, but also at home or just run in parks, so, man's health are often depends on himself.	In my point of view, we can do sports exercises not only in special sport facilities, but also at home or just run in parks, so, man's health are often depends from himself.	Verb_pattern	semantics
The first group of people supposes that new sport facilities promote healthy lifestyle and motivate children to do sport.	The first group of people supposes that new sport facilities promote healthy lifestyle and motivate children doing sport.	Verb_pattern	semantics
Compare population's years of Yemen, it is clearly seen that scientists predict that more than half people 15-59 years and decreasing in 0-14 years children on nearly 13%.	Compare population's years of Yemen, it is clearly seen that scientists project more than half people 15-59 years and decreasing in 0-14 years children on nearly 13%.	Verb_pattern	semantics
First of all, I consider, goverment should improve level of air and water, because these things are necessary for human and they must not do harm to us us.	First of all, I consider, goverment should improve level of air and water, because these things are necessary for human and they must not bring damage to us.	Verb_pattern	semantics
I do not say that government should close all fast food restaurants, but in my opinion it should be better to decrease their amount their amount.	I do not say that government should close all fast food restaurants, but in my opinion it should be better to have decreasing in their amount.	Verb_pattern	semantics
I'm partly agree that making more sport facilities government will effect public health.	I'm partly agree that making more sport facilities government will effect on public health.	Verb_pattern	semantics
It is obverouse that sport could not help in such situation alone.	It is obverouse that sport could not helps in such situation alone.	Verb_pattern	semantics
It shows in percentage how many people of different ages live in 2000 and how many will live in 2050.	It show in percentage how many people of different ages live in 2000 and how many will live in 2050.	Verb_pattern	semantics
In conclusion I want to say that if people want to gain maximum level of public health they can't choose only sport on only medicine.	In conclusion I want say that if people want to gain maximum level of public health they can't choose only sport on only medicine.	Verb_pattern	semantics
In this period the number of old people increase doubled and it will be equal to about 42,3 percent.	In this period the number of old people increase doubled and it will be equal about 42,3 percent.	Verb_pattern	semantics
I agree with this opinion, because any sports activity is good thing for the health of populations.	I agree this opinion, because any sports activity is good thing for the health of populations.	Verb_pattern	semantics
In my opinion, any kinds of sports improve people's health, and it give only good way to improve public health.	In my opinion, any kinds of sports improve, and it give only good way to improve public health.	Verb_pattern	semantics
In 2000 the proportion of people aged until 14 years stood at 50,1% in Yemen and 14,3% in Italy.	In 2000 the proportion of people aged until 14 years stood 50,1% in Yemen and 14,3% in Italy.	Verb_pattern	semantics
In 2000 it the figures for Yemen stood at 46,3% and 2050 it will grew to about 57,3%.	In 2000 it the figures for Yemen stood 46,3% and 2050 it will grew to about 57,3%.	Verb_pattern	semantics
So topic of increase of public health interests people on the macro and micro-level.	So topic of increase of public health interests on the macro and micro-level.	Verb_pattern	semantics
To sum up, government should increase the number of sports facilities to improve public health.	To sum up, government should to increase the number of sports facilities to improve public health.	Verb_pattern	semantics
First of all, physical activities make people's bodies stronger, that is why organism can protect their bodies from many illnesses.	First of all, physical activities make people's bodies stronger, that is why organism can protect many illnesses.	Verb_pattern	semantics
They sure that people which have never been to the gym will not go training in it even if it will be located near their house.	They sure that people which have never been to the gym will not go to train in it even if it will be located near their house.	Verb_pattern	semantics
Young population who has the age from 0 to 14 years will not have crucial changes and will have the difference of 2,8%.	Young population who has the age from 0 to 14 years will not crucial changes and will have the difference of 2,8%.	Verb_pattern	semantics
People who interested in sports but do not want to go for it will not feel the increasing number of sport facilities.	People who interested in sports but do not want to do it will not feel the increasing number of sport facilities.	Verb_pattern	semantics
