sentence_good	sentence_bad	error_type	field
Nevertheless, some would say, that such situation will be substantial for people in order to protect of their rights for getting education, especially for women who still can face the problem of discrimination.	Nevertheless, some would say, that such situation will be substantial for people to protect of their rights for getting education, especially for women who still can face the problem of discrimination.	Absence_comp_sent	discourse
According to graph this increase will be continued and in 2030 the percentage will go up dramatically to 25 percent.	According to graph this increase will be continued and in 2030 will go up dramatically to 25 percent.	Absence_comp_sent	discourse
After 1980 the indicators were stable and after 2020 they will rise to 23 percent in 2040.	After 1980 the indicators were stable and after 2020 will rise to 23 percent in 2040.	Absence_comp_sent	discourse
To sum up, it can be seen from the graph that, the number of people aged 65 and over increase and will reach the number nearly 25 percent to 2040 in all countries.	To sum up, it can be seen from the graph, the number of people aged 65 and over increase and will reach the number nearly 25 percent to 2040 in all countries.	Absence_comp_sent	discourse
According to the graph, in 1940 the percentage of population aged 65 was about 5 per cent in Japan.	According to the graph, in 1940 the percentage of population aged 65 was about 5 in Japan.	Absence_comp_sent	discourse
However, if there were equal amount of male and female students, it can easy to work in pare.	However, if was equal amount of male and female students, it can easy to work in pare.	Absence_comp_sent	discourse
More than that, usually male and female can embrassed each other and it also can be a problem, if there are not the same numbers of men and women.	More than that, usually male and female can embrassed each other and it also can a problem, if there are not the same numbers of men and women.	Absence_comp_sent	discourse
In the USA the line goes slightly but in the nearest future the growth will dramatically rise.	In the USA goes slightly but in the nearest future the growth will dramatically rise.	Absence_comp_sent	discourse
So, in all these countries the growth goes up and become equal to 25%.	So, in all these countries the growth goes up and equal to 25%.	Absence_comp_sent	discourse
Also in USA there is a period of stagnation, when the line on the graph is not changed at all since 1999 to 2018.	Also in USA there is a period of stagnation, when graph is not changed at all since 1999 to 2018.	Absence_comp_sent	discourse
The system when there are strictly half of men and half of women on each subject can't be honest because of the proportion of the two genders.	The system when there are strictly half of men and half of women on each subject can't be honest because of the proportion.	Absence_comp_sent	discourse
So, when there is an equal number of male and female students some men, who completed only with the boys, won't have an education even if he is stronger in some sphere than the girl.	So, when there is an equal number of male and female students some men, who completed only with the boys, won't have an education even he is stronger in some sphere than the girl.	Absence_comp_sent	discourse
I suppose that similar rights is one of the busical rules of modern world, but there is no chance to realize system of equal numbers of male and female students only because it is dishonest.	I suppose that similar rights is one of the busical rules of modern world, but there is no chance to realize system of equal male and female students only because it is dishonest.	Absence_comp_sent	discourse
Firstly, it is good to say, that there are subjects, which are prefered only by boys or girls in universities.	Firstly, it good to say, that there are subjects, which are prefered only by boys or girls in universities.	Absence_comp_sent	discourse
For example, on low faculty, only girls like family law, and it is imposible to have equal numbers of male and female students on this subject.	For example, on low faculty, only girls like family law, and it is imposible to have equal numbers of male and female on this subject.	Absence_comp_sent	discourse
We have got oppotunities to communicate with male or female students in our childhood (school etc.).	We have got oppotunities to communicate with male or female in our childhood (school etc.).	Absence_comp_sent	discourse
male and female students can communicate with each othe after their studing.	Male and female can communicate with each othe after their studing.	Absence_comp_sent	discourse
In conclusion, it will be good to all, that if male students study without female ones, level of education will not dicline.	In conclusion, it will be good to all, that if male stady without female, level of education will not dicline.	Absence_comp_sent	discourse
And, of course, it is really interesting and easy then the amount of male and female students is equal.	And, of course, it is really interesting and easy then the amount of male female is equal.	Absence_comp_sent	discourse
Then population in Japan and Sweden increased slightly up to 10% in 1962 and after that to 15% in 1982.	Then population in Japan and Sweden increased slightly up to 10% in 1962 and after to 15% in 1982.	Absence_comp_sent	discourse
It reaches a low from 1960 to 1960 (3%) a after that the start to increase rapidly - up to 27% in 2040, there Japan reaches it's peak.	It reaches a low from 1960 to 1960 (3%) a after the start to increase rapidly - up to 27% in 2040, there Japan reaches it's peak.	Absence_comp_sent	discourse
In accordance with the graph the proportion of old people has remained and will remain above 10% between 1940 and 2020 and there is a sharp increase in 2030.	In accordance with the graph the proportion of old people remained above 10% between 1940 and 2020 and there is a sharp increase in 2030.	Absence_comp_sent	discourse
If gorerments insist on doing so the result will be resentment and srinking productivity of Universities.	If gorerments insist on doing so the result will resentment and srinking productivity of Universities.	Absence_comp_sent	discourse
Moreover, it should be pointed out that the ability to graduate a university depends on human skills, but not on a gender.	Moreover, it should be pointed out that the ability to graduate a university depends on human skills, but not a gender.	Absence_comp_sent	discourse
He was sure that this factor will develop economy of the country.	He sure that this factor will develop economy of the country.	Absence_comp_sent	discourse
A closer look at the table reveals that the trends for different age groups are not always similar in ....	A closer look at the table reveals that the trends for different age groups are not always similar.	Absence_comp_sent	discourse
Similarly, in technology sector in 1998 and 2006 the maximum number of people worked in the age group of 26-35 and the minimum eas the same as in building sector.	Similarly, in technology sector in 1998 and 2006 the maximum number of people worked in the age of 26-35 and the minimum eas the same as in building sector.	Absence_comp_sent	discourse
Similarly, in technology sector in 1998 and 2006 the maximum number of people worked in the age of 26-35 and the minimum number were people of the same age as in building sector.	Similarly, in technology sector in 1998 and 2006 the maximum number of people worked in the age of 26-35 and the minimum eas the same as in building sector.	Absence_comp_sent	discourse
It is sometimes argued that children should begin learning foreign language in primary school or in secondary school.	It is sometimes argued that children should begin learning foreign language in primary school or secondary school.	Absence_comp_sent	discourse
I cannot completely agree or disagree with each opinion and I believe that all of them have some advantages and disadvantages.	I cannot completely agree or disagree with each opinion and believe that all of them have some advantages and disadvantages.	Absence_comp_sent	discourse
The argument in favor of the opinion that for children it is better to learn language in early ages would be that in this age they memory is opened for new information.	The argument in favor of the opinion that for children is better to learn language in early ages would be that in this age they memory is opened for new information.	Absence_comp_sent	discourse
I believe that more often such problems connect with psychology and with the attitude of child to people around them and to life in a whole.	I believe that more often such problems connect with psychology and attitude of child to people around them and to life in a whole.	Absence_comp_sent	discourse
Interestingly, all the data in the area of technology rose.	Interestingly, all the data in technology rose.	Absence_comp_sent	discourse
The significant surge in numbers was seen among people from 26 to 35 also in technology.	The significant surge in numbers was among people from 26 to 35 also in technology.	Absence_comp_sent	discourse
The number there had changed by 2006 to about seven times as many workers - from 63889 to 454375.	The number there had changed by 2006 from 63889 to 454375.	Absence_comp_sent	discourse
As for education, the number of people under 25 working there fell from 6388 to 4987, whereas the number of people from 26 to 35 increased to 115476.	As for education, the number of people under 25 fell from 6388 to 4987, whereas the number of people from 26 to 35 increased to 115476.	Absence_comp_sent	discourse
As for education, the number of people under 25 fell from 6388 to 4987, whereas the number of people working there aged from 26 to 35 increased to 115476.	As for education, the number of people under 25 fell from 6388 to 4987, whereas the number of people from 26 to 35 increased to 115476.	Absence_comp_sent	discourse
In the same time, the number of occupied there from 36 to 45 remained steady.	In the same time, the number of people from 36 to 45 remained steady.	Absence_comp_sent	discourse
In this case, are there more advantages than disadvantages in learning foreign/second language in primary school?	In this case, are there more advantages than disadvantages in learning language in primary school?	Absence_comp_sent	discourse
However, I tend to think that the best way to learn foreign language is to start it in the childhood.	However, I tend to think that the best way to learn language is to start it in the childhood.	Absence_comp_sent	discourse
However, I tend to think that the best way to learn language is to start doing it in the childhood.	However, I tend to think that the best way to learn language is to start it in the childhood.	Absence_comp_sent	discourse
The sphere of hotels & catering became more attractive for people older than 26 years: the number of people in this sphere decrease only in the youngest group of respondents.	The sphere of hotels & catering became more attractive for people older 26 years: the number of people in this sphere decrease only in the youngest group of respondents.	Absence_comp_sent	discourse
It's good, if a child can speak a foreign language, because it will be a beneficial skill for him to apply in a future job in outside his home country.	It's good, if a child can speak a foreign language, because it will be a beneficial skill for him to apply a future job in outside his home country.	Absence_comp_sent	discourse
Some experts consider that teaching a foreign language for children at primary school is better than doing it in secondary school.	Some experts consider that teaching a foreign language for children at primary school is better than doing it in secondary.	Absence_comp_sent	discourse
At secondary school, teaahers don't need to focus on the character building anymore, they could push the student to study on a more difficult subject than in primary school, because, at this age the student have already good brain capacity to study subject like English.	At secondary school, teaahers not need to focus on the character building anymore, they could push the student to study on a more difficult subject than in primary school, because, at this age the student have already good brain capacity to study subject like English.	Absence_comp_sent	discourse
In conclusion, I think that preparing the children about foreign language skill as soon as possible is a good decision, but we have to look at are children ready or not for it.	In conclusion, I think that preparing the children about foreign language skill as soon as possible is a good decision, but we have to look are children ready or not for it.	Absence_comp_sent	discourse
So that the older the people were, the less its number was working there as in 1998 as in 2006.	So that the elder people the less its number was working there as in 1998 as in 2006.	Absence_comp_sent	discourse
The quantity of people occupied by this sphere/sector in 1998 was plammeting depending on the age while in 2006 the number reached the pick for people of 36-45 years which was more than 20000.	The quantity of people occupied by this in 1998 was plammeting depending on the age while in 2006 the number reached the pick for people of 36-45 years which was more than 20000.	Absence_comp_sent	discourse
However, to the 56-65 age group number of people occupied by these spheres was lower than for younger people.	However, to the 56-65 years number of people occupied by these spheres was lower than for younger people.	Absence_comp_sent	discourse
However, to the 56-65 years number of people occupied by these spheres was lower than for the group(s) of younger people.	However, to the 56-65 years number of people occupied by these spheres was lower than for younger people.	Absence_comp_sent	discourse
For instance, scientists proved that children under the age of 12 can be taught almost everything because of the qualities of their minds.	For instance, scientists proved that children under the age of 12 can be taught almost everything because of their minds.	Absence_comp_sent	discourse
Furthermore, if a foreign language has been learned before 12 years old, the man can become bilingual person.	Furthermore, if language has been learned before 12 years old, the man can become bilingual person.	Absence_comp_sent	discourse
However, personally, I suppose that it is better to begin learning foreign languages as earlier as possible, for example, at the primary school.	However, personally, I suppose that it is better to begin learning languages as earlier as possible, for example, at the primary school.	Absence_comp_sent	discourse
The table below illustrates the changes which took place in allocation of manpower and are now sorted by age among four sectors of the economy of the United Kingdom between 1998 and 2006.	The table below illustrates the changes which took place in allocation of manpower by age among four sectors of the economy of the United Kingdom between 1998 and 2006.	Absence_comp_sent	discourse
In the modern world, where globlization is the priority of life, it is not enough to know just your native language, but it is also necessary to speak other language.	In the modern world, where globlization is the priority of life, it is not enough to know just your native language, but also to speak other language.	Absence_comp_sent	discourse
First of all, let take a look on a situation in sector of hotel and catering we can see a tendency of downword interests of younger people aged 18-25 in this sphere.	First of all, let take a look on a situation in sector of hotel and catering we can see a tendency of downword interests of younger people 18-25 in this sphere.	Absence_comp_sent	discourse
in other ages the level of workers from 26 to 65 years old is gradually growingin this sphere.	in other ages the level of workers from 26 to 65 years old is gradually growing.	Absence_comp_sent	discourse
Thirdly in technology we can see an extremely increasing the level of people that working in that areas ; it was growing over 70 percent - 454375 people from 26 to 35, 193520 people from 56 to 65 and ofcourse young people - 187600.	Thirdly in technology we can see an extremely increasing the level of people that working in that areas was growing over 70 percent - 454375 people from 26 to 35, 193520 people from 56 to 65 and ofcourse young people - 187600.	Absence_comp_sent	discourse
Thirdly in technology we can see an extremely increasing the level of people that working in that areas was growing over 70 percent was- 454375 people from 26 to 35, 193520 people from 56 to 65 and ofcourse young people - 187600.	Thirdly in technology we can see an extremely increasing the level of people that working in that areas was growing over 70 percent - 454375 people from 26 to 35, 193520 people from 56 to 65 and ofcourse young people - 187600.	Absence_comp_sent	discourse
Thirdly in technology we can see an extremely increasing the level of people that working in that areas was growing over 70 percent - 454375 people from 26 to 35, 193520 people from 56 to 65 and ofcourse the number of young people was 187600.	Thirdly in technology we can see an extremely increasing the level of people that working in that areas was growing over 70 percent - 454375 people from 26 to 35, 193520 people from 56 to 65 and ofcourse young people - 187600.	Absence_comp_sent	discourse
In education sector we see absolutely different situation from technology part, the level of people who are interested in education is gradually tall, only the level of teachers from 26 to 35 years old are in approximately level.	In education we see absolutely different situation from technology part, the level of people who are interested in education is gradually tall, only the level of teachers from 26 to 35 years old are in approximately level.	Absence_comp_sent	discourse
Most people are sure that the studying of foreign language is better begin in primary school, other believe that it is better in secondary school.	Most people sure that the studying of foreign language is better begin in primary school, other believe that it is better in secondary school.	Absence_comp_sent	discourse
Most people sure that the studying of foreign language is better begin in primary school, other believe that it is better to be done in secondary school.	Most people sure that the studying of foreign language is better begin in primary school, other believe that it is better in secondary school.	Absence_comp_sent	discourse
According to scientists in the age from 6 to 10 we have the maximum of ability to remember things.	According to scientists in the age from 6 to 10 we have the maximum of ability to remember.	Absence_comp_sent	discourse
More over it is easier to study foreign language, because in this step of education children formed the system of language from his native language, which are obligatory study on primary level.	More over it easier to study foreign language, because in this step of education children formed the system of language from his native language, which are obligatory study on primary level.	Absence_comp_sent	discourse
This table indicates the number of people in different age groups working in different sectors in UK such as building, education and other.	This table indicates the number of people in different age groups working in sectors in UK such as building, education and other.	Absence_comp_sent	discourse
This table indicates the number of people in different age groups working in sectors in UK such as building, education and other ones.	This table indicates the number of people in different age groups working in sectors in UK such as building, education and other.	Absence_comp_sent	discourse
Also in comparison with 1998 number of people from all age groups were dramatically risen.	Also in comparison with 1998 number of people from all groups were dramatically risen.	Absence_comp_sent	discourse
In contrast to these sectors the certain number of people from all groups left the sector of building.	In contrast to these sectors the number of people from all groups left the sector of building.	Absence_comp_sent	discourse
In contrast to these sectors the number of people from all age groups left the sector of building.	In contrast to these sectors the number of people from all groups left the sector of building.	Absence_comp_sent	discourse
The same tendention was observed in all age groups.	The same tendention was in all age groups.	Absence_comp_sent	discourse
What kind of program must we create to teach kids these subjects so early?	What kind of program must we create to teach kids these subjects?	Absence_comp_sent	discourse
The same increasing of the number of people working in this sector/sphere can be found in all age groups.	The same increasing of this category can be found in all age groups.	Absence_comp_sent	discourse
Firstly, in primary school a child has more flexible memory and it is easier for them to remember lots of things for a long time.	Firstly, in primary school a child has more flexible memory and it is easier to remember lots of things for a long time.	Absence_comp_sent	discourse
It is known that people who started to learn started to learn foreign language in the childhood are able to learn more foreign languages in future and it will be easier for them than for some who started this practice later.	It is known that people who started to learn started to learn foreign language in the childhood are able to learn more foreign languages and it will be easier for them than for some who started this practice later.	Absence_comp_sent	discourse
This table gives information about numbers of people in each age group who worked in certain sectors in the UK in 1998 and 2006.	This table gives information about numbers of people in each age group working in certain sectors in the UK in 1998 and 2006.	Absence_comp_sent	discourse
This table gives information about numbers of people in each age group working in certain sectors in the UK in 1998 and in 2006.	This table gives information about numbers of people in each age group working in certain sectors in the UK in 1998 and 2006.	Absence_comp_sent	discourse
In hotel or catering sector in 1998 the biggest group of people was presenting by people whose age was from 18 to 25 years and the small group in this sector are people whose age started from 56 to 65 years, but in 2006 year situation in this sector was change.	In hotel or catering sector in 1998 the biggest group of people was presenting by people whose age from 18 to 25 years and the small group in this sector are people whose age started from 56 to 65 years, but in 2006 year situation in this sector was change.	Absence_comp_sent	discourse
The biggest group in this sector are people whose age was from 36 to 45 year.	The biggest group in this sector are people whose age from 36 to 45 year.	Absence_comp_sent	discourse
The number of this people are 21303 and the small group in this sector are people from 56 to 65 years, this fact illustrated that the small group in this sector from 1998 to 2006 years are people whose age was 56 years to 65 years.	The number of this people are 21303 and the small group in this sector are people from 56 to 65 years, this fact illustrated that the small group in this sector from 1998 to 2006 years are people whose age group 56 years to 65 years.	Absence_comp_sent	discourse
The small group in this sector are people aged 56-65 years, number ofthese people start from 5400 people in 1998 and in 2006 are 3287 people.	The small group in this sector are 56-65 years, number ofthese people start from 5400 people in 1998 and in 2006 are 3287 people.	Absence_comp_sent	discourse
The biggest age group in this sector in 1998 was that of people aged 26-35 years and in 2006 year the number of people in this group was 454375.	The biggest age group in this sector in 1998 was 26-35 years and in 2006 year the number of people in this group was 454375.	Absence_comp_sent	discourse
In education sector in 1998 years group of people whose age from 46 to 55 year was the biggest group 125345, but in 2006 year situation changed, and the biggest group was aged 36-45 year 125436.	In education sector in 1998 years group of people whose age from 46 to 55 year was the biggest group 125345, but in 2006 year situation changed, and the biggest group was 36-45 year 125436.	Absence_comp_sent	discourse
Some experts nowadays believe that it is better to children learning foregein language at primary school rather than secondary school.	Some experts nowadays believe that better to children learning foregein language at primary school rather than secondary school.	Absence_comp_sent	discourse
Some experts nowadays believe that better to children learning foregein language at primary school rather than at secondary school.	Some experts nowadays believe that better to children learning foregein language at primary school rather than secondary school.	Absence_comp_sent	discourse
On my opinion, when children start learning languages at primary school, they have more opportunities to develop their foregein skills than people who start learning foregein language at secondary school do, because in secondary school children have a lot of home-work, than in primary and sometimes they don't want to learn foregein language.	On my opinion, when children start learning languages at primary school, they have more opportunities to develop their foregein skills than people who start learning foregein language at secondary school, because in secondary school children have a lot of home-work, than in primary and sometimes they don't want to learn foregein language.	Absence_comp_sent	discourse
On my opinion, when children start learning languages at primary school, they have more opportunities to develop their foregein skills than people who start learning foregein language at secondary school, because in secondary school children have a lot of home-work, than in primary school and sometimes they don't want to learn foregein language.	On my opinion, when children start learning languages at primary school, they have more opportunities to develop their foregein skills than people who start learning foregein language at secondary school, because in secondary school children have a lot of home-work, than in primary and sometimes they don't want to learn foregein language.	Absence_comp_sent	discourse
As it is shown by the table the most significant increasing of number of people is in the technology sphere.	As is shown by the table the most significant increasing of number of people is in the technology sphere.	Absence_comp_sent	discourse
The changing in the sector od education was not so considerable as in another sectors, but in the fifth, the oldest group, there was double increased.	The changing in the sector od education was not so considerable as in another sectors, but in the fifth, the oldest group, was double increased.	Absence_comp_sent	discourse
One supposes that it should start in the primary school, another thinks that it is better to begin in the secondary school.	One supposes that it should start in the primary school, another in the secondary school.	Absence_comp_sent	discourse
In my point of view, foreign languages must be begin to learn as early as possible.	In my point of view, languages must be begin to learn as early as possible.	Absence_comp_sent	discourse
In conclusion, it should be said that there is no disadvantages of the chance to begin study foreign language earlier than in secondary school, because process of learning for children in the primarily school is more easier than in the secondary school, and, what is more, pupils in the primarily school have less subjects to study and consequently lot of time to study foreign language.	In conclusion, it should be said that there is no disadvantages of the chance to begin study foreign language earlier than in secondary school, because process of learning for children in the primarily school is more easier than in the secondary school, and, what is more, pupils in the primarily school have less subjects to study and consequently lot of time to study language.	Absence_comp_sent	discourse
The results of technology industry are probably the most fascinating: the popularity of this industry rose up by several times between 1998 and 2006 in all of the groups and by 2006 it made technology the most popular business to choose as a job.	The results of technology industry are probably the most fascinating: this industry rose up by several times between 1998 and 2006 in all of the groups and by 2006 it made technology the most popular business to choose as a job.	Absence_comp_sent	discourse
Let's face the truth: in a world full of other people that'd like to get the same job, wins the one who has more skills - and knowledge of a foreign language is one of those skills.	Let's face the truth: in a world full of other people that'd like to get the same job, wins the one who has more skills - and foreign language is one of those skills.	Absence_comp_sent	discourse
And the most important is: when the child starts learning other language, he gets more organized, knowing from an early ages what the time-management is and how to work with it.	And the most important thing: when the child starts learning other language, he gets more organized, knowing from an early ages what the time-management is and how to work with it.	Absence_comp_sent	discourse
The most noticeable trend we can see here is that technology sector was more popular than other sector in all age groups.	The most noticeable trend here it can be seen that technology sector was more popular than other sector in all age groups.	Absence_comp_sent	discourse
To sum up, the main thing that can be observed is that during the time people changed themselves provesional in different areas and in the 2008 year, technology sector was the most popular.	To sum up, the main thing that can be observed that during the time people changed themselves provesional in different areas and in the 2008 year, technology sector was the most popular.	Absence_comp_sent	discourse
The table shows information about number of people who work in each age group in each sector (UK).	The table shows information about number of people who work in each age group in sector (UK).	Absence_comp_sent	discourse
One of the positive aspect is that children start learning simple aspects of new languege and when he go to the secondary school he have base of new knowlege so, he start learning new language very fast.	One of the positive aspect is that children start learning simple aspects of new languege and when he go to the secondary school he have base of new knowlege so, he learning new language very fast.	Absence_comp_sent	discourse
The overall trend is that popularity of low-paid and requiring less skills work, as hotel employee or catering service and building fell steadily with growth of the age of employees both in 1998 and 2006.	The overall trend is that popularity of low-paid and requiring less skills work, as hotel or catering service and building fell steadily with growth of the age of employees both in 1998 and 2006.	Absence_comp_sent	discourse
As we can see, there were almost no changes in a number of evolved people, only the eldest age category became 2 times less.	As we can see, there almost no changes in a number of evolved people, only the eldest age category became 2 times less.	Absence_comp_sent	discourse
To sum up, we can see astonishing changes in technology sector, which the number of employees had grown up from 1998 to 2006 in 20 times.	To sum up, we can see astonishing changes in technology sector, which grow up in 20 times.	Absence_comp_sent	discourse
There were also, some volafiles in hotel and catering sector, and in the end, the stable downfall of building sector.	Also, some volafiles in hotel and catering sector, and in the end, the stable downfall of building sector.	Absence_comp_sent	discourse
As a result, nowadays it is absolutely necessary to know foreign languages.	As a result, nowadays is absolutely necessary to know foreign languages.	Absence_comp_sent	discourse
So, there would be much more advantages, in my opinion, when children start learning foreign languages when they are a little more mature and understand profits of learning foreign languages.	So, there would be much more advantages, in my opinion, when children start learning foreign languages when they are a little mature and understand profits of learning foreign languages.	Absence_comp_sent	discourse
They (teachers) can underline, that for small person it is more easier to learn by heart some new words and new grammar structure.	They (teachers) can underline, that for small person is more easier to learn by heart some new words and new grammar structure.	Absence_comp_sent	discourse
some children can do some think (as a learning a lot of new information by heart) and some couldn't.	Some can do some think (as a learning a lot of new information by heart) and some couldn't.	Absence_comp_sent	discourse
Nowadays many people says that the children must start learning foreign language from primary school.	Nowadays many people says that the children must learn foreign language from primary school.	Absence_comp_sent	discourse
However children in their early years may learn to speak on English.	However children in early years may learn to speak on English.	Absence_comp_sent	discourse
Learning foreign languge from primary school have more pleasurable effect for children then if they are learning it from secondary school.	Learning foreign languge from primary school have more pleasurable effect for children then they are learning it from secondary school.	Absence_comp_sent	discourse
The gpaph shows the post-school qualification in Australia and percent proportion in percentage.	The gpaph shows the post-school qualification in Australia and percent proportion of men and women.	Absence_comp_sent	discourse
First of all, there are five different levels: skilled vocational education, under-graduate, postgraduate.	First of all, there are five different levels: skilled vocational, under-graduate, postgraduate.	Absence_comp_sent	discourse
First of all, there are five different levels: skilled vocational, undergraduate education, postgraduate.	First of all, there are five different levels: skilled vocational, under-graduate, postgraduate.	Absence_comp_sent	discourse
First of all, there are five different levels: skilled vocational, under-graduate, postgraduate education.	First of all, there are five different levels: skilled vocational, under-graduate, postgraduate.	Absence_comp_sent	discourse
The difference between the number of women and men in percentage is only 10 percent.	The difference between women and men is only 10 percent.	Absence_comp_sent	discourse
In the next two levels of post-school qualifications another situation occurs.	In the next two levels of post-school qualifications another situation.	Absence_comp_sent	discourse
The proportion in postgraduate diploma and Master's degree is the following: 70% of men, 30% of women and 60% of men and 40% of women.	The proportion in postgraduate diploma and Master's degree are 70% of men, 30% of women and 60% of men and 40% of women.	Absence_comp_sent	discourse
The proportion in postgraduate diploma and Master's degree are 70% of men and 30% of women in the postgraduate diploma and 60% of men and 40% of women.	The proportion in postgraduate diploma and Master's degree are 70% of men, 30% of women and 60% of men and 40% of women.	Absence_comp_sent	discourse
The proportion in postgraduate diploma and Master's degree are 70% of men, 30% of women and 60% of men and 40% of women in master's degree.	The proportion in postgraduate diploma and Master's degree are 70% of men, 30% of women and 60% of men and 40% of women.	Absence_comp_sent	discourse
