sentence_good	sentence_bad	error_type	field
Critics of this position say that not all professions are able for both men and woman.	Critics of this position say that not all professions are able for both man and woman.	Noun_number	morphology
Critics of this position say that not all professions are able for both man and women.	Critics of this position say that not all professions are able for both man and woman.	Noun_number	morphology
There are a lot of examples of occupations where the majority of successful people is only male: soldier, fireman, builter, ect.	There are a lot of examples of occupations where the majority of successful persons is only male: soldier, fireman, builter, ect.	Noun_number	morphology
It would be bad for society if women work in bad conditions, have job which is dangerous for her health.	It would be bad for society if woman work in bad conditions, have job which is dangerous for her health.	Noun_number	morphology
Some people claim that universities should accept equal amounts of male and female students in every subject.	Some people claim that universities should accept equal amount of male and female students in every subject.	Noun_number	morphology
To sum up, Japan, Sweden and USA have different situations in the past and the present, but in the future proportion of polulution 65 aged persons will be nearly egual.	To sum up, Japan, Sweden and USA have different situation in the past and the present, but in the future proportion of polulution 65 aged persons will be nearly egual.	Noun_number	morphology
It would humiliate than rights of both genders.	It would humiliate than rights of both gender's.	Noun_number	morphology
The topic of difference between male and female in different spheres of studing is very important in modern world, because nowadays questions of equal rights and opportunities is topical for large amount of people and organization.	The topic of difference between male and female in different spheres of studing is very important in modern world, because nowadays question of equal rights and opportunities is topical for large amount of people and organization.	Noun_number	morphology
Some of them are sure that universities should study equal numbers of men and women in every sphere.	Some of them are sure that universities should study equal numbers of men and women in every spheres.	Noun_number	morphology
I strongly disagree with them and I think that some subjects is more benifit for male and some others for female.	I strongly disagree with them and I think that some subject is more benifit for male and some others for female.	Noun_number	morphology
But usually some subjects, spheres and directions have no similar popularity between boys and girls.	But usually some subjects, spheres and direction have no similar popularity between boys and girls.	Noun_number	morphology
If universities give equal access to different directions for women and men they can choose so we get modern society with develop professions where every person do work which can be done by their individual skills.	If universities give equal access to different direction for women and men they can choose so we get modern society with develop professions where every person do work which can be done by their individual skills.	Noun_number	morphology
That's why I suppose that universities have to try to accept equal numbers of representatives of both sexes, for every subject.	That's why I suppose that universities have to try to accept equal numbers of representatives of both sex, for every subject.	Noun_number	morphology
Moreover, the popular thought about diversification of subjects regarding to their so-called use only for one sex should be rejected.	Moreover, the popular thought about diversification of subject regarding to their so-called use only for one sex should be rejected.	Noun_number	morphology
The magasine named "Slon" writes, that the man differs from the woman only physically and now it's very easy to mess both groups.	The magasine named "Slon" writes, that the men differs from the woman only physically and now it's very easy to mess both groups.	Noun_number	morphology
It's not surprising, that girls and boys have different attitudes in 90% times (as British newspaper "Guardian" claims) and that's why they have to korn something from each other.	It's not surprising, that girls and boys have different attitude in 90% times (as British newspaper "Guardian" claims) and that's why they have to korn something from each other.	Noun_number	morphology
The graph illustrates how many people about 65 years old and over live in Japan, Sweden and USA in certain periods of time.	The graph illustrates how many people about 65 years old and over live in Japan, Sweden and USA in a certain period of time.	Noun_number	morphology
For example, a programm to be a car driver or a pilot suits more for male students, while nail arts course is better for female students.	For example, a programm to be a car driver or a pilot suits more for male students, while nail art's course is better for female students.	Noun_number	morphology
Of course, there are several reasons, why boys usually choose other kind of proffession, than girls.	Of course, there are several reason, why boys usually choose other kind of proffession, than girls.	Noun_number	morphology
But I suppose, there is no need to give a university instructions of what the propotion of male and female students should be.	But I suppose, there is no need to give a university instructions of what the propotion of male and female student should be.	Noun_number	morphology
Comparing the proportion of population it can be seen that since 1940, the average levels had grown up from 5 to 10% to more than 25%.	Comparing the proportion of populations it can be seen that since 1940, the average levels had grown up from 5 to 10% to more than 25%.	Noun_number	morphology
Comparing the proportion of populations it can be seen that since 1940, the average level had grown up from 5 to 10% to more than 25%.	Comparing the proportion of populations it can be seen that since 1940, the average levels had grown up from 5 to 10% to more than 25%.	Noun_number	morphology
Another drawback of equall accepting numbers is that it can crushed all system of university academic freedom - government will give concrete numbers of students, who schould study in universities.	Another drawback of equall accepting numbers is that it can crushed all system of university's academic freedom - government will give concrete numbers of students, who schould study in universities.	Noun_number	morphology
And for the first time, this meosure for accepting equall numbers of students seems like justice, lut it is not real suitable criterion for competition between students.	And for the first time, this meosure for accepting equall numbers of students seems like justice, lut it is not real suitable criteria for competition between students.	Noun_number	morphology
There is an opinion that universities should consist of equal parts of men and women, because society should give the same rights and possibilities for both genders.	There is an opinion that universities should consist of equal parts of men and women, because society should give the same rights and possibilities for both sex.	Noun_number	morphology
If universities had accepted equal quantity of students in 16-19 centuries despite of their mental activity, modern society would never have industrial machines, planes and cues just because young scientists, who had innovating ideas, were not accepted university.	If universities had accepted equal quantity of students in 16-19 centuries despite of their mental activity, modern society would never have industrial machines, planes and cues just because young scientist, who had innovating ideas, were not accepted university.	Noun_number	morphology
Besides, women would have problems working as machinery operators because sometimes, it's necessary to repair huge machines quickly to prevent the catastroph.	Besides, women would have problems working as machinery operator because sometimes, it's necessary to repair huge machines quickly to prevent the catastroph.	Noun_number	morphology
It would happen because a university student will be scere that employes would accept them equally like the university.	It would happen because student of university will be scere that employes would accept them equally like the university.	Noun_number	morphology
That is why, it is declared that equal numbers of male and female students should be accepted to Universities.	That is why, it is declared that equal number of male and female students should be accepted to Universities.	Noun_number	morphology
That is why strongly believe that equal numbers of male and female students doesn't seem so vital for realising an opportunity of getting an education.	That is why strongly believe that equal number of male and female students doesn't seem so vital for realising an opportunity of getting an education.	Noun_number	morphology
It is set by the law that everyone has an opportunity to study the subject he prefers.	It is set by the laws that everyone has an opportunity to study the subject he prefers.	Noun_number	morphology
I don't have any thought about influence by it for studies.	I don't have any thought about influence by it for study.	Noun_number	morphology
But I don't think that it is important Universities should decide more significant problems linked with studies.	But I don't think that it is important Universities should decide more significant problems linked with study.	Noun_number	morphology
There is one more important detail: all the graphs will reach their peaks in 2040.	There is one more important detail: all the graph will reach their peaks in 2040.	Noun_number	morphology
So, when there is an equal number of male and female students some men, who completed only with the boys, won't have an education even he is stronger in some sphere than girls.	So, when there is an equal number of male and female students some men, who completed only with the boys, won't have an education even he is stronger in some sphere than the girl.	Noun_number	morphology
We can predict, that both sexes woud concern only about their studies.	We can predict, that both sexes woud concern only about their study.	Noun_number	morphology
Probably, such a suggestion is reffered by people to the point that the number of males in our population declines rapidly.	Probably, such a suggestion is reffered by people to the point that the number of male in our population declines rapidly.	Noun_number	morphology
To sum up, there have been certain changes in the numbers of people working in different sectors.	To sum up, there have been certain changes in the number of people working in different sectors.	Noun_number	morphology
To conclude, children can start learning foreign languages in their early age if they want it.	To conclude, children can start learning foreign languages in their early ages if they want it.	Noun_number	morphology
The argument in favor of the opinion that for children is better to learn language in early age would be that in this age they memory is opened for new information.	The argument in favor of the opinion that for children is better to learn language in early ages would be that in this age they memory is opened for new information.	Noun_number	morphology
Children in early age took information better than when the become older.	Children in early ages took information better than when the become older.	Noun_number	morphology
Also, I strongly stick to the view that when the child grows up in the atmosphere where people speak foreign language they will easily remember new words and understand its meanings.	Also, I strongly stick to the view that when the child grows up in the atmosphere where people speak foreign language they will easily remember new words and understand its meaning.	Noun_number	morphology
And in final group of people working in education, situation is not good: only people in age from 26 to 45 think that that sphere is perspective and workable; in other age groups number of people rapidly decrease.	And in final group of people working in education, situation is not good: only people in age from 26 to 45 think that that sphere is perspective and workable; in other age groups numbers of people rapidly decrease.	Noun_number	morphology
Every parent at the current moment has realizing that the competition for a future job is increasing significantly, this reason brings the parent to think as best as possible to prepare their children with the best skills to compete in future for successful job.	Every parent at the current moment has realizing that the competition for a future job is increasing significantly, this reason brings the parent to think as best as possible to prepare their children with the best skill to compete in future for successful job.	Noun_number	morphology
Firstly, primary school is the place for children to develop their characters.	Firstly, primary school is the place for children to develop their character.	Noun_number	morphology
In conclusion, I think that preparing the children about foreign language skills as soon as possible is a good decision, but we have to look are children ready or not for it.	In conclusion, I think that preparing the children about foreign language skill as soon as possible is a good decision, but we have to look are children ready or not for it.	Noun_number	morphology
Parents should decide what is more convenient for their child and when he or she should be taught foreign languages.	Parents should decide what is more convenient for their child and when he or she should be taught foreign language.	Noun_number	morphology
Thus it took a predominant position above all sectors referring to the first three age groups and reached the maximum amount of employed people in the band of 26-35 years old.	Thus it took a predominant position above all sectors referring to the first three age group and reached the maximum amount of employed people in the band of 26-35 years old.	Noun_number	morphology
First of all, let take a look on a situation in sector of hotel and catering we can see a tendency of downword interest of younger people 18-25 in this sphere.	First of all, let take a look on a situation in sector of hotel and catering we can see a tendency of downword interests of younger people 18-25 in this sphere.	Noun_number	morphology
Thirdly in technology we can see an extremely increasing the level of people that working in that area was growing over 70 percent - 454375 people from 26 to 35, 193520 people from 56 to 65 and ofcourse young people - 187600.	Thirdly in technology we can see an extremely increasing the level of people that working in that areas was growing over 70 percent - 454375 people from 26 to 35, 193520 people from 56 to 65 and ofcourse young people - 187600.	Noun_number	morphology
The best way of communication is language, usually we study not only native language, but also foreign language.	The best way of communication is languages, usually we study not only native language, but also foreign language.	Noun_number	morphology
That's why studying of foreign language is on the most needed subjects.	That's why studying of foreign languages is on the most needed subjects.	Noun_number	morphology
Most people sure that the studying of foreign language is better begin in primary school, others believe that it is better in secondary school.	Most people sure that the studying of foreign language is better begin in primary school, other believe that it is better in secondary school.	Noun_number	morphology
Secondly, having got basic skills in learning languages at primary school allows people to learn other languages faster in future.	Secondly, having got basic skills in learning languages at primary school allows people to learn other language faster in future.	Noun_number	morphology
The table highlights the number of people of different ages who was working in certain working categories in the UK in 1998 and in 2006.	The table highlights the numbers of people of different ages who was working in certain working categories in the UK in 1998 and in 2006.	Noun_number	morphology
For example, in age group of 26 to 35 the number was dropped from 79607 to 46409.	For example, in age group of 26 to 35 the numbers was dropped from 79607 to 46409.	Noun_number	morphology
In age group from 36 to 45 the number changed from 21555 til approximately 19000.	In age group from 36 to 45 the numbers changed from 21555 til approximately 19000.	Noun_number	morphology
This table gives information about the number of people in each age group working in certain sectors in the UK in 1998 and 2006.	This table gives information about numbers of people in each age group working in certain sectors in the UK in 1998 and 2006.	Noun_number	morphology
The sector of building has become more attractive for all age groups, but mostly for people from first and second group (18-25 and 26-35), for second group the number has rosen doubly.	The sector of building has become more attractive for all age groups, but mostly for people from first and second groups (18-25 and 26-35), for second group the number has rosen doubly.	Noun_number	morphology
There are not many different subjects that are obligated to study by pupils and they may to spend more time for learning foreign language.	There are not many different subject that are obligated to study by pupils and they may to spend more time for learning foreign language.	Noun_number	morphology
In secondary school there are various of difficult and complicated subjects, for instance chemistry and physics, which requares all time to be learn properly.	In secondary school there are various of difficult and complicated subject, for instance chemistry and physics, which requares all time to be learn properly.	Noun_number	morphology
There is a tendency in the modern society of Western countries: more and more parents come to a conclusion that it is better to make their children learn as much as possible in an early age.	There is a tendency in the modern society of Western countries: more and more parents come to a conclusion that it is better to make their children learn as much as possible in an early ages.	Noun_number	morphology
Another reason for the child to start learning second language at primary school are the benefit of being more educated.	Another reason for the child to start learning second language at primary school are benefits of being more educated.	Noun_number	morphology
And the most important thing: when the child starts learning other language, he gets more organized, knowing from an early age what the time-management is and how to work with it.	And the most important thing: when the child starts learning other language, he gets more organized, knowing from an early ages what the time-management is and how to work with it.	Noun_number	morphology
The table graph gives information about people in different age groups who worked in a various professional areas in the UK in two periods of time (1998 and 2006 years).	The table graph gives information about people in different age groups who worked in a various professional areas in the UK in two period of time (1998 and 2006 years).	Noun_number	morphology
The most noticeable trend here it can be seen that technology sector was more popular than other sectors in all age groups.	The most noticeable trend here it can be seen that technology sector was more popular than other sector in all age groups.	Noun_number	morphology
As can be seen the table shows that in technology more people working in all aged groups.	As can be seen the table shows that in technology more people working in all aged group.	Noun_number	morphology
But people who work in building sector fall down in all aged groups.	But people who work in building sector fall down in all aged group.	Noun_number	morphology
In counclusion, the most popular working sector in all aged groups is technology, and that sector grow up every year.	In counclusion, the most popular working sector in all aged group is technology, and that sector grow up every year.	Noun_number	morphology
The goverment statictic shows that more pupiles leaning both languages.	The goverment statictic shows that more pupiles leaning both language.	Noun_number	morphology
All in all, I think that learning forieng language is better in secondary school, than in primary, but, they need to learning both languages in secondary school, because today people have globalization in all modern countries, which speak in many language.	All in all, I think that learning forieng language is better in secondary school, than in primary, but, they need to learning both language in secondary school, because today people have globalization in all modern countries, which speak in many language.	Noun_number	morphology
All in all, I think that learning forieng language is better in secondary school, than in primary, but, they need to learning both language in secondary school, because today people have globalization in all modern countries, which speak in many languages.	All in all, I think that learning forieng language is better in secondary school, than in primary, but, they need to learning both language in secondary school, because today people have globalization in all modern countries, which speak in many language.	Noun_number	morphology
Given by the statistics in elementary schools in Russian Federation in 2010, there are no significant success in learning foreign languages.	Given by the statistics in elementary school in Russian Federation in 2010, there are no significant success in learning foreign languages.	Noun_number	morphology
So there would be much more profit for young people, when they start learning foreign languages in secondary school understanding what they are doing.	So there would be much more profits for young people, when they start learning foreign languages in secondary school understanding what they are doing.	Noun_number	morphology
Secondly, quickly of foreign adoption - is the main plus of earliest studies language.	Secondly, quickly of foreign adoption - is the main plus of earliest study language.	Noun_number	morphology
Learning foreign languge from primary school have more pleasurable effects for children then they are learning it from secondary school.	Learning foreign languge from primary school have more pleasurable effect for children then they are learning it from secondary school.	Noun_number	morphology
Some clips and videos is awful.	Some clips and video is awful.	Noun_number	morphology
If there is no government restriction, it will have bad and negative results.	If there is no government restriction, it will have bad and negative result.	Noun_number	morphology
Next factor is that some kinds of art like films are not for all people, it means that some of films can be watched only by people who aged 20 or less, so there are many restrictions, and if goverenment dicide to cancer it would lead to big problems.	Next factor is that some kind of art like films are not for all people, it means that some of films can be watched only by people who aged 20 or less, so there are many restrictions, and if goverenment dicide to cancer it would lead to big problems.	Noun_number	morphology
Bachelor's degree had the middle of popularity among different genders, because very similar persentage of male and females (50%) hold this degree in 1999.	Bachelor's degree had the middle of popularity among different gender, because very similar persentage of male and females (50%) hold this degree in 1999.	Noun_number	morphology
Bachelor's degree had the middle of popularity among different gender, because very similar persentage of males and females (50%) hold this degree in 1999.	Bachelor's degree had the middle of popularity among different gender, because very similar persentage of male and females (50%) hold this degree in 1999.	Noun_number	morphology
The chart represents us the information about different types of post-school qualification in Australia according to gender in 1999.	The chart represents us the information about different types of post-school qualifications in Australia according to gender in 1999.	Noun_number	morphology
Also, among five different types of qualifictions, it was the largest part of males, involving in different qualifications.	Also, among five different type of qualifictions, it was the largest part of males, involving in different qualifications.	Noun_number	morphology
In 1999 about 70% of women received undergraduate diploma, which was the biggest gender difference for females among other types of qualifications.	In 1999 about 70% of women received undergraduate diploma, which was the biggest gender difference for females among other types of qualification.	Noun_number	morphology
To this point it is believed that for people, who made these things, artists, freedom is needed to express their creation.	To this point it is believed that for persons, who made these things, artists, freedom is needed to express their creation.	Noun_number	morphology
There is proportion of men and women.	There is proportion of men and woman.	Noun_number	morphology
A huge amount of men have this diploma, but only 10 percents of woman have this.	A huge amount of man have this diploma, but only 10 percents of woman have this.	Noun_number	morphology
A huge amount of man have this diploma, but only 10 percents of women have this.	A huge amount of man have this diploma, but only 10 percents of woman have this.	Noun_number	morphology
Twice higher number of men have this in comparison with woman.	Twice higher number of man have this in comparison with woman.	Noun_number	morphology
Twice higher number of man have this in comparison with women.	Twice higher number of man have this in comparison with woman.	Noun_number	morphology
Also there is a 20 percent advantage of men in number of people, who having Master's degree.	Also there is a 20 percent advantage of man in number of people, who having Master's degree.	Noun_number	morphology
From the another point of view, twice bigger amount of women have an undergraduate diploma.	From the another point of view, twice bigger amount of woman have an undergraduate diploma.	Noun_number	morphology
More women have this degree.	More woman have this degree.	Noun_number	morphology
In conclusion, it needed to be said that both genders are interested in post-school qualification and wanting to get it.	In conclusion, it needed to be said that both gender are interested in post-school qualification and wanting to get it.	Noun_number	morphology
But men and woman chouses a different diplomas and education programms.	But man and woman chouses a different diplomas and education programms.	Noun_number	morphology
But man and women chouses a different diplomas and education programms.	But man and woman chouses a different diplomas and education programms.	Noun_number	morphology
Also it needed to be said that men a fewer more interested in achieving an additional education and grade.	Also it needed to be said that man a fewer more interested in achieving an additional education and grade.	Noun_number	morphology
Sometimes the goverments try to control of artists but it is so nessesary?	Sometimes the goverment try to control of artists but it is so nessesary?	Noun_number	morphology
This essay will eximene different points of views on the free art and my opinion on the these theme.	This essay will eximene different points of view on the free art and my opinion on the these theme.	Noun_number	morphology
On the other hand, art it is the free profession and there are many examples when without the goverment artists do really beatiful things sush as drawings and paintings of Renessans.	On the other hand, art it is the free profession and there are many examples when without the goverment artists do really beatiful things sush as drawing and paintings of Renessans.	Noun_number	morphology
From the entire table almost equal numbers of people received bachelor's degree.	From the entire table almost equal number of people received bachelor's degree.	Noun_number	morphology
Then it is postgraduate diploma constitute 70% of men.	Then it is postgraduate diploma constitute 70% of mans.	Noun_number	morphology
sometimes they have troubles with government and the law.	sometimes they have troubles with government and laws.	Noun_number	morphology
For example famous designers or photographers make the exhibitions with their works and projects.	For example famous designer or photographer make the exhibitions with their works and projects.	Noun_number	morphology
But there should be included the right to freedom of expression, even though the government will not encourage artists.	But there should be included the rights to freedom of expression, even though the government will not encourage artists.	Noun_number	morphology
All in all, the creative expression of feels needed to be controled by the government.	All in all, the creative expression of feels needed to be controled by the governments.	Noun_number	morphology
In my opinion it will be the best way of developing a social sphere of life by a tandem of ordinary creative people with the government.	In my opinion it will be the best way of developing a social sphere of life by a tandem of ordinary creative people with the governments.	Noun_number	morphology
As can be seen from the chart most number of female held undergraduate diplomas and this accounted of 70 percent but males held skilled vocational diploma.	As can be seen from the chart most number of female held undergraduate diploma and this accounted of 70 percent but males held skilled vocational diploma.	Noun_number	morphology
As can be seen from the chart most number of female held undergraduate diploma and this accounted of 70 percent but males held skilled vocational diplomas.	As can be seen from the chart most number of female held undergraduate diploma and this accounted of 70 percent but males held skilled vocational diploma.	Noun_number	morphology
Songers sing, that money and expensive cars and houses more important than love, friends, children.	Songers sing, that money and expensive cars and house more important than love, friends, children.	Noun_number	morphology
I think that artists may be express their own ideas and some times it is useful for people because it illustrate important society problems, but it is should be in the good format and consist of normal things.	I think that artist may be express their own ideas and some times it is useful for people because it illustrate important society problems, but it is should be in the good format and consist of normal things.	Noun_number	morphology
The most popular levels are scools who give undergraduate and postgraduate diplomas.	The most popular levels are scools who give undergraduate and postgraduate diploma.	Noun_number	morphology
The former compromised 30% of female holders, less than a half of men who also achived the same academic level.	The former compromised 30% of female holders, less than a half of man who also achived the same academic level.	Noun_number	morphology
On the contrary, 70% of undergranduate diplomas were occupied by women, doubling corresponding figure for male learners.	On the contrary, 70% of undergranduate diplomas were occupied by woman, doubling corresponding figure for male learners.	Noun_number	morphology
The proportion of women in post-graduate diploma and Master's degree were less than the proportion of men.	The proportion of woman in post-graduate diploma and Master's degree were less than the proportion of men.	Noun_number	morphology
Overall, the percentages of males, who went at post-school qualifications were more, than percentages of women, but in two in 5 poins the percentages of woman were more.	Overall, the percentages of males, who went at post-school qualifications were more, than percentages of woman, but in two in 5 poins the percentages of woman were more.	Noun_number	morphology
In conclusion, we have 2 different points of view on creation.	In conclusion, we have 2 different point of view on creation.	Noun_number	morphology
As can been seen from the bar chart the highest number of females had such qualification as undergraduate diploma, about 70 per cent.	As can been seen from the bar chart the highest number of female had such qualification as undergraduate diploma, about 70 per cent.	Noun_number	morphology
The bar chart presents various levels qualifications of school in Australia and the proportion of male and female in 1999.	The bar chart presents various levels qualification of school in Australia and the proportion of male and female in 1999.	Noun_number	morphology
The bar chart presents various levels qualification of school in Australia and the proportion of males and females in 1999.	The bar chart presents various levels qualification of school in Australia and the proportion of male and female in 1999.	Noun_number	morphology
In 1999 amount of women skilled vocational diplomas was 10 per cent.	In 1999 amount of women skilled vocational diploma was 10 per cent.	Noun_number	morphology
Undergraduates who had female spent 70 per cent.	Undergraduate who had female spent 70 per cent.	Noun_number	morphology
Overall, this people, such have diffent ideas, for example: actors, urter, writers, sculptor.	Overall, this people, such have diffent ideas, for example: actors, urter, writer, sculptor.	Noun_number	morphology
Overall, this people, such have diffent ideas, for example: actors, urter, writer, sculptors.	Overall, this people, such have diffent ideas, for example: actors, urter, writer, sculptor.	Noun_number	morphology
In part "Bachelor's degree" the levels of both sex have little difference: males - 46 percent, females - just under 50 percent.	In part "Bachelor's degree" the levels of both sex have little differences: males - 46 percent, females - just under 50 percent.	Noun_number	morphology
To sum up, the proportion of men and women of post-school qualification has a big disparity.	To sum up, the proportion of men and women of post-school qualification has a big disparities.	Noun_number	morphology
Undergraduate diploma and Bechelor's degree were occupied by women, it is counted for 72 and 53 per cent.	Undergraduate diploma and Bechelor's degree were occupied by woman, it is counted for 72 and 53 per cent.	Noun_number	morphology
But very little amount of men wanted go on undergraduate diploma.	But very little amount of man wanted go on undergraduate diploma.	Noun_number	morphology
Also the goverment must be no restrictions in things, which they do.	Also the goverment must be no restrictions in thing, which they do.	Noun_number	morphology
A lot of ideas must be show, because a lot of creative artists do things, which linked with social problem in world.	A lot of ideas must be show, because a lot of creative artists do thing, which linked with social problem in world.	Noun_number	morphology
A lot of ideas must be show, because a lot of creative artists do thing, which linked with social problems in world.	A lot of ideas must be show, because a lot of creative artists do thing, which linked with social problem in world.	Noun_number	morphology
In conclusion, I want say that I agree and disagree with this opinion, I think that both sentences is correctly, but in this must be rules which help to control all processes, which link with choose correctly ideas for pictures, music and film, which do creative artists.	In conclusion, I want say that I agree and disagree with this opinion, I think that both sentences is correctly, but in this must be rules which help to control all process, which link with choose correctly ideas for pictures, music and film, which do creative artists.	Noun_number	morphology
The chart presentets how many women and men have different a revelations education in Australia.	The chart presentets how many woman and men have different a revelations education in Australia.	Noun_number	morphology
The most popular trend between women is undergraduate diploma.	The most popular trend between woman is undergraduate diploma.	Noun_number	morphology
By contrast only 10% of women choosen skilled vocational diploma.	By contrast only 10% of woman choosen skilled vocational diploma.	Noun_number	morphology
It is have 70% and 60% men and only30% and 40% females.	It is have 70% and 60% mens and only30% and 40% females.	Noun_number	morphology
For example, an artist have a very original idea and he wish make his idea "alive", but he doesn't think what does it means for other people.	For example, artists have a very original idea and he wish make his idea "alive", but he doesn't think what does it means for other people.	Noun_number	morphology
Without freedom creative they are like flowers without sun.	Without freedom creative they are like flower without sun.	Noun_number	morphology
The chart compares the percentages of Australian men and women holding five levels of post-school qualifications in 1999.	The chart compares the percentage of Australian men and women holding five levels of post-school qualifications in 1999.	Noun_number	morphology
In conclusion we need to recognize that artists are creative-personalities and they need to get it or the can't work.	In conclusion we need to recognize that artists are creative-personality and they need to get it or the can't work.	Noun_number	morphology
The bar-chart illustrates the men and women's choices after school in 1999.	The bar-chart illustrates the men and women's choice after school in 1999.	Noun_number	morphology
Is one of the biggest disadvantages of freedom is that the person has not any responsibilities and sometime makes a terrible things.	Is one of the biggest disadvantages of freedom is that the person has not any responsibility and sometime makes a terrible things.	Noun_number	morphology
Goverment restrictions can form only true art.	Goverment restriction can form only true art.	Noun_number	morphology
