sentence_good	sentence_bad	error_type	field
Maybe this way we will lack a gender equality, but we will achieve a much more important thing, the people equality.	Maybe this way we will miss a gender equality, but we will achieve a much more important thing, the people equality.	lex_item_choice	semantics
The percentage of population develops in the same way in the USA and Sweden from 1940 to 1990 and it consist 9 percent and 7 percent.	The percentage of population develops in equal way in the USA and Sweden from 1940 to 1990 and it consist 9 percent and 7 percent.	lex_item_choice	semantics
In different scientific articles or materials it can be found, that male and female has different types and strategies of thinking.	In different scientific articles or materials it can be founded, that male and female has different types and strategies of thinking.	lex_item_choice	semantics
For my own experience I can make a conclusion that choising proportional system in education is really very important part.	For my own experience I can make comparison that choising proportional system in education is really very important part.	lex_item_choice	semantics
Also it constitutes reason for self-developing.	Also it is reason for self-developing.	lex_item_choice	semantics
The data below demontstrates the proportion of population among citizens aged 65 and over in Japan, Sweden and the United States during one handrend years (1940-2040).	The data below demontstrates the proportion of population among citizens of age 65 and over in Japan, Sweden and the United States during one handrend years (1940-2040).	lex_item_choice	semantics
It can be seen from the graph that the greatest number of old people were in the USA.	It can be seen from the graph that the greatest mount of old people were in the USA.	lex_item_choice	semantics
It can be seen from the graph that the greatest mount of elderly people were in the USA.	It can be seen from the graph that the greatest mount of old people were in the USA.	lex_item_choice	semantics
To sum it up, it chould be mentioned that population of three analyzed countries ilse become older and older.	To sum it up, it chould be mentioned that population of three analyzed countries ilse come older and older.	lex_item_choice	semantics
They try to get the same treatment in every field of life.	They try to get the same treatment in every field of live.	lex_item_choice	semantics
Sometimes buch activity makes sertain in a ividuals to think that even educational programs of every subject should provide the same number of students of both sexes.	Sometimes buch activity leads sertain in a ividuals to think that even educational programs of every subject should provide the same number of students of both sexes.	lex_item_choice	semantics
There must be no discrimination during biring at work according to gender and other carachteristics which do not correspond to profecssional qualities.	There must be no discrimination during biring at work according to gender and other carachteristics which are not correspond to profecssional qualities.	lex_item_choice	semantics
Another cause is the decline in the number of children per family.	Another option is the decline in the number of children per family.	lex_item_choice	semantics
More and more young people tend to start a family later anf have only 1 or 2 offsprings, and this tendency will certainly bring about the growth of the proportion of the elderly people, as those born in 1975 are 65 years old by 2040.	More and more young people decline to start a family later anf have only 1 or 2 offsprings, and this tendency will certainly bring about the growth of the proportion of the elderly people, as those born in 1975 are 65 years old by 2040.	lex_item_choice	semantics
More and more young people decline to start a family later anf have only 1 or 2 children, and this tendency will certainly bring about the growth of the proportion of the elderly people, as those born in 1975 are 65 years old by 2040.	More and more young people decline to start a family later anf have only 1 or 2 offsprings, and this tendency will certainly bring about the growth of the proportion of the elderly people, as those born in 1975 are 65 years old by 2040.	lex_item_choice	semantics
To draw a conclusion, we may say that not only social or economic tendencies, but also government policies might cause certain changes in demographic proportions, consequently, these policies and tendencies should be accurately governed.	To draw a conclusion, we may say that not only social or economic tendencies, but also government policies might cause certain changes in social proportions, consequently, these policies and tendencies should be accurately governed.	lex_item_choice	semantics
To draw a conclusion, we may say that not only social or economic tendencies, but also government policies might cause certain changes in social proportions, consequently, these policies and tendencies should be accurately monitored.	To draw a conclusion, we may say that not only social or economic tendencies, but also government policies might cause certain changes in social proportions, consequently, these policies and tendencies should be accurately governed.	lex_item_choice	semantics
No, this will mean discrimination, and that is the inevitable consequence of 'gender-based' admission of students.	No, this will mean discrimination, and that is the inevitable consequence of 'gender-based' intake of students.	lex_item_choice	semantics
The graph also shows that the lowest proportion of population aged 65 and over in USA and Sweden was in 1940 while the lowest proportion of population aged 65 and over in Japan remained as such from 1960 to 1987.	The graph also shows that the lowest proportion of population aged 65 and over in USA and Sweden was in 1940 while the lowest proportion of population aged 65 and over in Japan was continning from 1960 to 1987.	lex_item_choice	semantics
For example, they have similar periods of rising (1940 to 1965, 1965 to 1985, 2030 to 2040) and the same period of felling (1985 to 1990).	For example, they have similar periods of rising (1940 to 1965, 1965 to 1985, 2030 to 2040) and similar period of felling (1985 to 1990).	lex_item_choice	semantics
The average percentage of population aged 65 and over in three countries risen from 7% in 1940 to 25 in 2040.	The average proportion of population aged 65 and over in three countries risen from 7% in 1940 to 25 in 2040.	lex_item_choice	semantics
However, they want more and more - in some countries women want to get as much places in government as men, or force universities to accept equal numbers of male and female students.	However, they want more and more - in some countries women want to get as much places in government as men, or enforce universities to accept equal numbers of male and female students.	lex_item_choice	semantics
And the decision of acceptance must be more on the basis of knowledge, not on the male of a student.	And the decision of acceptance must be more on the basic of knowledge, not on the male of a student.	lex_item_choice	semantics
And the decision of acceptance must be more on the basic of knowledge, not on the gender of a student.	And the decision of acceptance must be more on the basic of knowledge, not on the male of a student.	lex_item_choice	semantics
For example, IT technology or engeneering are more suitable for boys than for girls.	For example, IT technology or engeneering are more suitable for boys then for girls.	lex_item_choice	semantics
Firstly, it is necessary to note that the peak of proportion is in between 2000 and 2020, and it is 20% for Sweden.	The first, it is necessary to note that the peak of proportion is in between 2000 and 2020, and it is 20% for Sweden.	lex_item_choice	semantics
On the other hand, the minimum of proportion the countries was in 1940, which was about 5-10%.	On the other hand, the minimum of proportion the countries had in 1940, which was about 5-10%.	lex_item_choice	semantics
Secondly, the graph clearly shows that the proportion of Japan was not very high, but gradually it begin to grow and we can see between 2020 and 2040 how the proportion sharply grows up, and in 2040 it is about 27%, that more that other countries.	The second, the graph clearly shows that the proportion of Japan was not very high, but gradually it begin to grow and we can see between 2020 and 2040 how the proportion sharply grows up, and in 2040 it is about 27%, that more that other countries.	lex_item_choice	semantics
Then there was a decrease from 1940 to 1960.	Then there was a falling from 1940 to 1960.	lex_item_choice	semantics
If we look the forecast, in the period from 2030 t0 2040 there will be a significant increase.	If we look the forecast, in the period from 2030 t0 2040 there will be a significant rising.	lex_item_choice	semantics
To sum up, we can say that people in this countries become older and in the future there will be less young people and as a result there will be less people who can work in effective way.	To sum up, we can say that people in this countries become older and in the future there will be less young people and as a result it will be less people who can work in effective way.	lex_item_choice	semantics
Critics of this position say that not all professions are suitable for both man and woman.	Critics of this position say that not all professions are able for both man and woman.	lex_item_choice	semantics
The two other countries show some similarity in growing up tp 1980, but Sweden elder citizens are 2 percent slower than American ones.	The two other countries show some similarity in growing up tp 1980, but Sweden elder citizens are 2 percent less than American ones.	lex_item_choice	semantics
Following the time line it can be said that in the 1940 till 1950-es the differences between all three countries were quite insignificant.	Following the time line it can be said that in the 1940 till 1950-es the differences between all three countries were quite irrelevant.	lex_item_choice	semantics
Till the early 2000-es the situation was stable with a constant grow of the target age group, whereas later Sweden shows a radical jump to over 20% rate.	Till the early 2000-es the situation was stable with a constant grow of the valued age group, whereas later Sweden shows a radical jump to over 20% rate.	lex_item_choice	semantics
By the 2030 the tendency in all the three countries will be similar with the proportion reaching 20% and further 25% by the 2040 as predicted.	By the 2030 the tendency in all the three countries will be alike with the proportion reaching 20% and further 25% by the 2040 as predicted.	lex_item_choice	semantics
To sum up, the graph shows the variation of the general tendency of over 65 age group proportion growth.	To sum up, the graph particulates the variation of the general tendency of over 65 age group proportion growth.	lex_item_choice	semantics
The ament University system does not include any gender barriers or obshtcles, however there is an opinion that stayes on the nessecity of equaling the number of male and female student groups through out the University system.	The ament University system does not include any gender barriers or obshtcles, however there is a position that stayes on the nessecity of equaling the number of male and female student groups through out the University system.	lex_item_choice	semantics
After that period, the proportion of every country has changed.	After that period, Fluctuation of every country has changed.	lex_item_choice	semantics
142 Japan and Sweden the share of elders has grown up in period between 1980 and nowadays, nevertheless USA keeps the same level.	142 Japan and Sweden part of elders has grown up in period between 1980 and nowadays, nevertheless USA keeps the same level.	lex_item_choice	semantics
The issue of the sex descrimination was opened not so long ago, but several actions of femenistic movemerts has lead to certain resullts.	The question of the sex descrimination was opened not so long ago, but several actions of femenistic movemerts has lead to certain resullts.	lex_item_choice	semantics
Despite of this sometimes gender descrimination appears in different civilizated countries of our world.	Despite of this sometimes sex descrimination appears in different civilizated countries of our world.	lex_item_choice	semantics
I can agree with the Statement given in task only if one certain point will become true: number of men and women will be equal and the history will go in a different way.	I can agree with the Statement given in task only if one certain point will become true: number of men and women will be equal and the history will go in another way.	lex_item_choice	semantics
It will not be surprise that everyone is willing to to make their choice personally, esperiully in question of education.	It will not be surprise that everyone want to make their choice personally, esperiully in question of education.	lex_item_choice	semantics
In different point of view situation in gender balance between males and femals in universities will start tendency on granting really equal rights for everyone.	In different point of view situation in sex balance between males and femals in universities will start tendency on granting really equal rights for everyone.	lex_item_choice	semantics
In different point of view situation in sex balance between males and femals in universities will tend granting really equal rights for everyone.	In different point of view situation in sex balance between males and femals in universities will start tendency on granting really equal rights for everyone.	lex_item_choice	semantics
In conclusion, the number of people reached 65 and older will increase dramatically in developed countries.	In conclusion, the number of people reached 65 and over will increase dramatically in developed countries.	lex_item_choice	semantics
For instance, if there is only two girls would like to go enter math faculty it means that only two boys can learn math despite on other pretendends desiring to study at this faculty.	For instance, if there is only two girls would like to go enter math faculty it means that only two boys can learn math despite on other pretendends desiring to enter this faculty.	lex_item_choice	semantics
Some of them are sure that universities should teach equal numbers of men and women in every spheres.	Some of them are sure that universities should study equal numbers of men and women in every spheres.	lex_item_choice	semantics
Every person is special and everyone has special skills.	Every person is individual and everyone has special skills.	lex_item_choice	semantics
Obviously, girls are able to get knowledge about this subjects but they cannot to work and use their knowledge in practice.	Obviously, girls are able to take knowledge about this subjects but they cannot to work and use their knowledge in practice.	lex_item_choice	semantics
To sum up, the general idea of modern education is not equal numbers of girls and boys but is iqual access to this education!	To sum up, the general idea of modern education is not equal amount of girls and boys but is iqual access to this education!	lex_item_choice	semantics
If students see that their legally binding rights are not protected, this could lead to strikes and, consequently, decreasing of government's authority.	If students see that their legally binding rights are not protected, this could being strikes and, consequently, decreasing of government's authority.	lex_item_choice	semantics
And least, but no less, is phyhological problem: students should study and live in society where all roles are distributed.	And least, but no less, is phyhological problem: students should study and live in society where all roles are taken.	lex_item_choice	semantics
According to this graph, the percentage of such peope in Sweden and USA is quite simmilar.	According to this graph, the amount of such peope in Sweden and USA is quite simmilar.	lex_item_choice	semantics
All in all the graph shows, that the proportion of people aged 65 and over is not static between 1940 and 2040, it changes dramatically and in whole is going up.	All in all the graph shows, that the amount of people aged 65 and over is not static between 1940 and 2040, it changes dramatically and in whole is going up.	lex_item_choice	semantics
That's why universities cannot offer more places for boys or girls only.	That's why universities cannot accept more places for boys or girls only.	lex_item_choice	semantics
For example, a programm to become a car driver or a pilot suits more for male students, while nail art's course is better for female students.	For example, a programm to be a car driver or a pilot suits more for male students, while nail art's course is better for female students.	lex_item_choice	semantics
As for me, it does not matter how many male or female students are in studying group, but it is clearly, that universities should offer equal numbers of places for boys and girls.	As for me, it does not matter how many male or female students are in studying group, but it is clearly, that universities should offer equal amount of places for boys and girls.	lex_item_choice	semantics
Some people consider, that having the equal number of boys and girls in the particular university will bring more opportunities for communication.	Some people consider, that having the equal number of boys and girls in the particular university will bring more possibilities for communication.	lex_item_choice	semantics
So, I'll try to emphasize the most significant reasons for why the equal ammount of males and females is not important for studying.	So, I'll try to emphasize the most significant characteristics of why the equal ammount of males and females is not important for studying.	lex_item_choice	semantics
Furthemore, sometimes women don't want to get a high education degree.	Furthemore, sometimes women don't want to get a high education level.	lex_item_choice	semantics
So we may see that sharp line which characterizes USA is the most steady.	So we may see that sharp line which "belongs" to USA is the most steady.	lex_item_choice	semantics
USA is more constant, proportion of population rise, but the pace are much lower.	USA is more constant, proportion of population rise, but temps are much lower.	lex_item_choice	semantics
There was two considerable rises in the proportion of population in Sweden in 1980 and 2010, whereas the line of USA's population is more flat" - there is only one dramatically increase between 2020 and 2040 and steady rise between 1960 and 1980.	There was two considerable rises in the proportion of population in Sweden in 1980 and 2010, whereas the line of USA's population is more "calm" - there is only one dramatically increase between 2020 and 2040 and steady rise between 1960 and 1980.	lex_item_choice	semantics
Moreover, there is a plenty of scientist's researchs concluding that working between male and female groups of people in equall proportions gives a much more favor.	Moreover, there is a plenty of scientist's researchs convincing that working between male and female groups of people in equall proportions gives a much more favor.	lex_item_choice	semantics
Moreover, there is a plenty of scientist's researchs convincing that working between male and female groups of people in equall proportions gives a much more benefit.	Moreover, there is a plenty of scientist's researchs convincing that working between male and female groups of people in equall proportions gives a much more favor.	lex_item_choice	semantics
Supporters claim that such approach can destroy the real competition between students, which is based on knowledge, not on female / male you are or not.	Supporters claim that such thing can destroy the real competition between students, which is based on knowledge, not on female / male you are or not.	lex_item_choice	semantics
Another drawback of equall admission numbers is that it can crushed all system of university's academic freedom - government will give concrete numbers of students, who schould study in universities.	Another drawback of equall accepting numbers is that it can crushed all system of university's academic freedom - government will give concrete numbers of students, who schould study in universities.	lex_item_choice	semantics
Another drawback of equall accepting numbers is that it can crushed all system of university's academic freedom - government will dictate concrete numbers of students, who schould study in universities.	Another drawback of equall accepting numbers is that it can crushed all system of university's academic freedom - government will give concrete numbers of students, who schould study in universities.	lex_item_choice	semantics
It's clear from the graph that in every compacative country the percentage of people 65 years old and over would increase from 5% - 10% in 1940 to 25% approximately in 2040.	It's clear from the graph that in every compacative country the quantity of people 65 years old and over would increase from 5% - 10% in 1940 to 25% approximately in 2040.	lex_item_choice	semantics
There is an opinion that universities should enroll equal parts of men and women, because society should give the same rights and possibilities for both sex.	There is an opinion that universities should consist of equal parts of men and women, because society should give the same rights and possibilities for both sex.	lex_item_choice	semantics
There is an opinion that universities should consist of equal numbers of men and women, because society should give the same rights and possibilities for both sex.	There is an opinion that universities should consist of equal parts of men and women, because society should give the same rights and possibilities for both sex.	lex_item_choice	semantics
Firstly, admissions should not depend on sex.	Firstly, undulation should not depend on sex.	lex_item_choice	semantics
Firstly, undulation should not depend on gender.	Firstly, undulation should not depend on sex.	lex_item_choice	semantics
It depends on character of work, its aims and application.	It depends on character of work, its aims and audience.	lex_item_choice	semantics
As a result of this equality students lose their potential for competition.	As a result of this equality students lose their ability for competition.	lex_item_choice	semantics
We should not create barriers for ahibitious people and accept persons, who doesn't have interest in education, just because of sex equality.	We should not create barriers for ahibitious persons and accept persons, who doesn't have interest in education, just because of sex equality.	lex_item_choice	semantics
Besides, it also must be pointed out that there is a tendency for both groups to choose certain subjects.	Besides, it also must be pointed out that there is a tendency for both groups to choose particular subjects.	lex_item_choice	semantics
The number of students should depend on their knowledge and capabilities and not on sex.	The quantity of students should depend on their knowledge and capabilities and not on sex.	lex_item_choice	semantics
The line graph gives an information about the percentage of people over 65 years old basing on the statistic data of three countries: Japan, Sweden and the United States of America.	The line graph gives an information about the amount of people over 65 years old basing on the statistic data of three countries: Japan, Sweden and the United States of America.	lex_item_choice	semantics
According to the graph, the proportion of people from the presented age group in Japan steadily fell in the period from 1940 to 1985.	According to the graph, the amount of people from the presented age group in Japan steadily fell in the period from 1940 to 1985.	lex_item_choice	semantics
The percentage of such people in the United States slightly increased from 9% to 15% in the period from 1940 to 1980.	The amount of such people in the United States slightly increased from 9% to 15% in the period from 1940 to 1980.	lex_item_choice	semantics
It is not a secret that people of different genders think differently.	It is not a secret that people of different genders think in different ways.	lex_item_choice	semantics
The graph also shows predictions to the future Beginning from the year of 2020 the percentage of people aged 65 and over will rise.	The graph also shows predictions to the future Beginning from the year of 2020 the population of people aged 65 and over will rise.	lex_item_choice	semantics
It is clear that in 2040 the percentages will reach their pick on the level of 24-26 per cent in all three countries.	It is set that in 2040 the percentages will reach their pick on the level of 24-26 per cent in all three countries.	lex_item_choice	semantics
First of all, if we speak of equality of men and women we should make a notice that this also mean that women could not do some work which is not suit them (carry heavy things).	First of all, if we speak of equality of men and women we should make a notice that this also mean that women could not do some work which is not suit them (take heavy things).	lex_item_choice	semantics
Secondly, we can easily think of jobs which will be higher priority for males such as military professions.	Secondly, we can easily think of jobs which will be more priority for males such as military professions.	lex_item_choice	semantics
This rule is enough for the implementation of the principle mentioned above.	This rule is enough for the realisation of the principle mentioned above.	lex_item_choice	semantics
The indicators give 3 groups with countries: Japan, Sweden and USA, and shows changes in the 100 year period from 1940 to 2040.	The indicators are devided on 3 groups with countries: Japan, Sweden and USA, and shows changes in the 100 year period from 1940 to 2040.	lex_item_choice	semantics
After 1980 it began to increase slightly.	After 1980 it become to increase slightly.	lex_item_choice	semantics
In Sweden the portion of people in 1940 was about 7 percent.	In Sweden the number of people in 1940 was about 7 percent.	lex_item_choice	semantics
After 1980 the figures were stable and after 2020 will rise to 23 percent in 2040.	After 1980 the indicators were stable and after 2020 will rise to 23 percent in 2040.	lex_item_choice	semantics
Some people think that there is a good idea to students study in groups, when the numbers of boys and girls would be equal, and Universities should adopt this idea.	Some people think that there is a good idea to students study in groups, when the numbers of boys and girls would be equal, and Universities should provide this idea.	lex_item_choice	semantics
Usually there are more girls than boys applying for humanitariaty Universities and more boys than girls entering in technical.	Usually there are more girls than boys entering in humanitariaty Universities and more boys than girls entering in technical.	lex_item_choice	semantics
Thirsty, the gender of student can't be significant point for decision to take him or her in University.	Thirsty, the sex of student can't be significant point for decision to take him or her in University.	lex_item_choice	semantics
But I don't think that it is important Universities should solve more significant problems linked with study.	But I don't think that it is important Universities should decide more significant problems linked with study.	lex_item_choice	semantics
However, this situation has some advantages and disadvantages.	However, this statement has some advantages and disadvantages.	lex_item_choice	semantics
Besides, it can be seen from the life, that men are good at one aspects and women are the best in other issues.	Besides, it can be seen from the life, that men are good at one aspects and women are the best in other questions.	lex_item_choice	semantics
However, if was equal numbers of male and female students, it can easy to work in pare.	However, if was equal amount of male and female students, it can easy to work in pare.	lex_item_choice	semantics
Usually it is more pleasant for girls to communicate with the same gender, because they have the same hobbies.	Usually it is more pleasant for girls to communicate with the same category, because they have the same hobbies.	lex_item_choice	semantics
In Japan number of elder slightly increases - there is no fast growth in 2030 like in the USA.	In Japan number of elder calmly increases - there is no fast growth in 2030 like in the USA.	lex_item_choice	semantics
In Sweden, growth sharply increases - the population of old people in 2040 will be near 25%.	In Sweden, growth fluently increases - the population of old people in 2040 will be near 25%.	lex_item_choice	semantics
So, in all these countries the percentage goes up and equal to 25%.	So, in all these countries the growth goes up and equal to 25%.	lex_item_choice	semantics
It seems that Japan's people aged 65 and elder will contain more than 25% of all people up to 2040.	It seems that Japan's persons aged 65 and elder will contain more than 25% of all people up to 2040.	lex_item_choice	semantics
It seems that Japan's persons aged 65 and older will contain more than 25% of all people up to 2040.	It seems that Japan's persons aged 65 and elder will contain more than 25% of all people up to 2040.	lex_item_choice	semantics
Also the graph of the USA shows that aged people in this country will reach more than 20% of all population.	Also the graph of the USA shows that aged people in this country will contain more than 20% of all population.	lex_item_choice	semantics
USA's progress of aged people percentage is the lowest between three countries.	USA's progress of aged people percentage is the most tiny between three countries.	lex_item_choice	semantics
Also in USA there is a period of levelling, when graph is not changed at all since 1999 to 2018.	Also in USA there is a period of stagnation, when graph is not changed at all since 1999 to 2018.	lex_item_choice	semantics
It remains at the degree of 14%.	It stopped at the degree of 14%.	lex_item_choice	semantics
It stopped at the level of 14%.	It stopped at the degree of 14%.	lex_item_choice	semantics
Women can vote and be elected, teach and work in international corporations, do business and play sports and even go to the army in some countries.	Women can vote and be voted, teach and work in international corporations, do business and play sports and even go to the army in some countries.	lex_item_choice	semantics
Teenagers pass their exams and university compare their results regardless of the sex of person.	Teenagers pass their exams and university compare their results independently of the sex of person.	lex_item_choice	semantics
Teenagers pass their exams and university compare their results independently of the gender of person.	Teenagers pass their exams and university compare their results independently of the sex of person.	lex_item_choice	semantics
Teenagers pass their exams and university compare their results independently of the sex of an applicant.	Teenagers pass their exams and university compare their results independently of the sex of person.	lex_item_choice	semantics
Using this system boys have tougher competition than girls.	Using this system boys have more complicated competition than girls.	lex_item_choice	semantics
So, when there is an equal number of male and female students some men, who completed only with the boys, won't get an education even he is stronger in some sphere than the girl.	So, when there is an equal number of male and female students some men, who completed only with the boys, won't have an education even he is stronger in some sphere than the girl.	lex_item_choice	semantics
First of all, the percentage of this people in Japan was the most little from 1940 to 2030.	First of all, population of this people in Japan was the most little from 1940 to 2030.	lex_item_choice	semantics
First of all, population of this category in Japan was the most little from 1940 to 2030.	First of all, population of this people in Japan was the most little from 1940 to 2030.	lex_item_choice	semantics
From 1940 to 2000 people aged 65 and over was about fife percent.	From 1940 to 2000 the population aged 65 and over was about fife percent.	lex_item_choice	semantics
From 1940 to 2000 the population aged 65 and over made up about fife percent.	From 1940 to 2000 the population aged 65 and over was about fife percent.	lex_item_choice	semantics
In 2040 this age group in Japan will be biger and consist of more than twenty fife percents.	In 2040 this population in Japan will be biger and consist of more than twenty fife percents.	lex_item_choice	semantics
Americans citizens aged 65 and over were the biger portion from 1940 to 1998.	Americans citizens aged 65 and over were the biger number of people from 1940 to 1998.	lex_item_choice	semantics
After 2000, the percentage of this american population are increasing.	After 2000, line of this american population are increasing.	lex_item_choice	semantics
Another people supose, thet it can help us to go from one step of our socializing: communication with girls and boys, that will help us in our future.	Another people supose, thet it can help us to go from one step of our socializing: communication with girls and boys, what will help us in our future.	lex_item_choice	semantics
Moreover, we have briliant example, when in military universities study only boys, and they have awersome education after university in Russia.	Moreover, we have briliant example, when in war universities study only boys, and they have awersome education after university in Russia.	lex_item_choice	semantics
The portion of population aged 65 and over will increase dramatically in the future in this country.	The quantity of population aged 65 and over will increase dramatically in the future in this country.	lex_item_choice	semantics
