sentence_good	sentence_bad	error_type	field
To sum up, it can be concluded, that during the 1940 and 2040 the percentage of population in three countries rises differently, espassially in Japan, the nation become more aged, than in the USA and Sweden.	To sum up, it can be concluded, that during the 1940 and 2040 the percentage of population in three countries rise differently, espassially in Japan, the nation become more aged, than in the USA and Sweden.	Agreement_errors	morphology
It is significant that United States takes last place in that group - concerning to me, there are lots of middle - aged people there.	It is significant that United States take last place in that group - concerning to me, there are lots of middle - aged people there.	Agreement_errors	morphology
Teenagers pass their exams and university compares their results independently of the sex of person.	Teenagers pass their exams and university compare their results independently of the sex of person.	Agreement_errors	morphology
So, when there is an equal number of male and female students some men, who completed only with the boys, won't have an education even he are stronger in some sphere than the girl.	So, when there is an equal number of male and female students some men, who completed only with the boys, won't have an education even he is stronger in some sphere than the girl.	Agreement_errors	morphology
As aresult, we can name the same dinamic of increasing proportion of the population aged 65 and over in these countries.	As aresult, we can name the same dinamic of increasing proportion of the population aged 65 and over in this countries.	Agreement_errors	morphology
There are a lot of wrong opinions about universities'es education in society, and this theory is one of them.	There are a lot of wrong opinion about universities'es education in society, and this theory is one of them.	Agreement_errors	morphology
And, of course, it is really interesting and easy then the amount of male female are equal.	And, of course, it is really interesting and easy then the amount of male female is equal.	Agreement_errors	morphology
And, at last, both counties start in increase their levl of population proportion a in 2040 reach it's maimum - Sweden - 25% a US - 23%.	And, at last, both counties start in increase it's levl of population proportion a in 2040 reach it's maimum - Sweden - 25% a US - 23%.	Agreement_errors	morphology
And, at last, both counties start in increase it's levl of population proportion a in 2040 reach their maimum - Sweden - 25% a US - 23%.	And, at last, both counties start in increase it's levl of population proportion a in 2040 reach it's maimum - Sweden - 25% a US - 23%.	Agreement_errors	morphology
Second aspect that has to be pointed out is students desire.	Second aspect that have to be pointed out is students desire.	Agreement_errors	morphology
And the last but definitely not least idea that needs to be pointed out is the following: it is difficult for Universities to accept equal number of students because this process is too complicated and takes place in a very short period of time.	And the last but definitely not least idea that need to be pointed out is the following: it is difficult for Universities to accept equal number of students because this process is too complicated and takes place in a very short period of time.	Agreement_errors	morphology
On my course, for instance, there are a great deal of girls than boys.	On my course, for instance, there is a great deal of girls than boys.	Agreement_errors	morphology
It should be also considered that the accepting people according to their gender will mean a discrimination under the conditions of our legislation, because in our Constitution every person has a right to a free education depending on their abilities.	It should be also considered that the accepting people according to their gender will mean a discrimination under the conditions of our legislation, because in our Constitution every person have a right to a free education depending on their abilities.	Agreement_errors	morphology
I believe that, if someone really wants to achieve great results, he will do it.	I believe that, if someone really want to achieve great results, he will do it.	Agreement_errors	morphology
My friend, for example, thinks that our society need both male and female specialists.	My friend, for example, think that our society need both male and female specialists.	Agreement_errors	morphology
My friend, for example, think that our society needs both male and female specialists.	My friend, for example, think that our society need both male and female specialists.	Agreement_errors	morphology
Both USA and Sweden have almost equal percentage of retired people during first 60 years (about 10-15%).	Both USA and Sweden has almost equal percentage of retired people during first 60 years (about 10-15%).	Agreement_errors	morphology
Our higher education not always defines our future occupation, bat we still have a right to choose any university and any subject we like according to our preferences ond no one violates this right.	Our higher education not always defines our future occupation, bat we still have a right to choose any university and any subject we like according to our preferences ond no one violate this right.	Agreement_errors	morphology
Firstly, according to the graph, the proportion of population slightly increases for 100 years.	Firstly, according to the graph, the proportion of population slightly increase for 100 years.	Agreement_errors	morphology
To start with, in the first 50 years (from 1940 to 1990) the changes of these proportions were rather similar in the USA and Sweden (both of them increased on =7%), while the same propotion in Japan fell (from 5% to 2,5%).	To start with, in the first 50 years (from 1940 to 1990) the changes of this proportions were rather similar in the USA and Sweden (both of them increased on =7%), while the same propotion in Japan fell (from 5% to 2,5%).	Agreement_errors	morphology
To begin with, I am in favour of such point of view that there is no neccesity in the establishing of these rules.	To begin with, I am in favour of such point of view that there is no neccesity in the establishing of this rules.	Agreement_errors	morphology
Overall, it can be seen from the table that the most considerable number of people in 1998 worked in education sector in the age of 46-55 whie in 2006 the biggest number of people were occupied in technology sector in the age of 26-35.	Overall, it can be seen from the table that the most considerable number of people in 1998 worked in education sector in the age of 46-55 whie in 2006 the biggest number of people was occupied in technology sector in the age of 26-35.	Agreement_errors	morphology
Another reason for the child to start learning second language at primary school is benefits of being more educated.	Another reason for the child to start learning second language at primary school are benefits of being more educated.	Agreement_errors	morphology
One of the positive aspects is that children start learning simple aspects of new languege and when he go to the secondary school he have base of new knowlege so, he learning new language very fast.	One of the positive aspect is that children start learning simple aspects of new languege and when he go to the secondary school he have base of new knowlege so, he learning new language very fast.	Agreement_errors	morphology
The goverment statictic show that more pupiles leaning both language.	The goverment statictic shows that more pupiles leaning both language.	Agreement_errors	morphology
But, some children know foreing language better than national.	But, some children knows foreing language better than national.	Agreement_errors	morphology
Given by the statistics in elementary school in Russian Federation in 2010, there is no significant success in learning foreign languages.	Given by the statistics in elementary school in Russian Federation in 2010, there are no significant success in learning foreign languages.	Agreement_errors	morphology
They must understand, that all the children are different, and their capabacity for learning language is not the same.	They must understand, that all the children are different, and their capabacity for learning language are not the same.	Agreement_errors	morphology
So, the begin time of study a second language is first of all question of parents, but teachers can also have a responsibility of this decision.	So, the begin time of study a second language is first of all question of parents, but teachers can also have a responsibility of these decision.	Agreement_errors	morphology
Nowadays many people say that the children must learn foreign language from primary school.	Nowadays many people says that the children must learn foreign language from primary school.	Agreement_errors	morphology
What are these problems?	What are this problems?	Agreement_errors	morphology
Learning foreign languge from primary school has more pleasurable effect for children then they are learning it from secondary school.	Learning foreign languge from primary school have more pleasurable effect for children then they are learning it from secondary school.	Agreement_errors	morphology
In the first group there is near 90% of men and only 10% of women.	In the first group there are near 90% of men and only 10% of women.	Agreement_errors	morphology
Also, the freedom provides your chance to find, that you want to do in life.	Also, the freedom provide your chance to find, that you want to do in life.	Agreement_errors	morphology
Some clips and video are awful.	Some clips and video is awful.	Agreement_errors	morphology
In some cases, government has to support creative people to open and show their own talants and ideas and give him right way to do this.	In some cases, government have to support creative people to open and show their own talants and ideas and give him right way to do this.	Agreement_errors	morphology
Nowadays there are many talants in all breanches of art, but all of these talanted people introduce themselfe in thair own way.	Nowadays there are many talants in all breanches of art, but all of this talanted people introduce themselfe in thair own way.	Agreement_errors	morphology
Nowadays there are many talants in all breanches of art, but all of this talanted people introduce themselves in thair own way.	Nowadays there are many talants in all breanches of art, but all of this talanted people introduce themselfe in thair own way.	Agreement_errors	morphology
Art is also cannot be controled by anyone else, because every person creates in its own manner, if we do what he had been said it would not be art, it would be work.	Art is also cannot be controled by anyone else, because every person create in its own manner, if we do what he had been said it would not be art, it would be work.	Agreement_errors	morphology
However, some people believe that government restrictions play crucial role and can improve our life.	However, some people believe that government restrictions plays crucial role and can improve our life.	Agreement_errors	morphology
For males undergraduate diploma is lowest number (less than 40%) Other data give information about other qualifications (Bachelor's degree, postgraduate diploma, master's degree) We can see that in a rest qualifications lead postgraduate diploma (70% of males) and Bachelor's degree (more than 50% of females)	For males undergraduate diploma is lowest number (less than 40%) Other data give information about others qualifications (Bachelor's degree, postgraduate diploma, master's degree) We can see that in a rest qualifications lead postgraduate diploma (70% of males) and Bachelor's degree (more than 50% of females)	Agreement_errors	morphology
The graph represents information about percentage of men and women in Australia in 1999 and about their levels of qualifications.	The graph represent information about percentage of men and women in Australia in 1999 and about their levels of qualifications.	Agreement_errors	morphology
The graph represent information about percentage of men and women in Australia in 1999 and about their level of qualifications.	The graph represent information about percentage of men and women in Australia in 1999 and about their levels of qualifications.	Agreement_errors	morphology
The graph represent information about percentage of men and women in Australia in 1999 and about their levels of qualification.	The graph represent information about percentage of men and women in Australia in 1999 and about their levels of qualifications.	Agreement_errors	morphology
The next popular positions from men were postgraduates and master's degree, which percent were more than a half, but these qualifications were less popular from women and were not more than 50%.	The next popular positions from men were postgraduates and master's degree, which percent were more than a half, but this qualifications were less popular from women and were not more than 50%.	Agreement_errors	morphology
Meanwhile, the most popular post-school qualification was undergraduate and constitutes 70%, but for men it was the least popular qualification.	Meanwhile, the most popular post-school qualification was undergraduate and constitute 70%, but for men it was the least popular qualification.	Agreement_errors	morphology
And also that men and women had different interests, because no one position, where percent was similar.	And also that men and women had different interests, because no one position, where percent were similar.	Agreement_errors	morphology
Nowadays art has really important role in people's life.	Nowadays art have really important role in people's life.	Agreement_errors	morphology
But on the other hand not any art may to show to wide public.	But on the other hand not any arts may to show to wide public.	Agreement_errors	morphology
Anyway I think that for any art exist people, who want to look at it, and pay for it.	Anyway I think that for any arts exist people, who want to look at it, and pay for it.	Agreement_errors	morphology
In my view the all artists can to have freedom for their art, but another sutiation censorship, may be need to decide some aspests before show it arts to wide public.	In my view the all artists can to have freedom for their arts, but another sutiation censorship, may be need to decide some aspests before show it arts to wide public.	Agreement_errors	morphology
In my view the all artists can to have freedom for their arts, but another sutiation censorship, may be need to decide some aspests before show it art to wide public.	In my view the all artists can to have freedom for their arts, but another sutiation censorship, may be need to decide some aspests before show it arts to wide public.	Agreement_errors	morphology
For Artists important freedom for art, and I think that they can to have it.	For Artists important freedom for arts, and I think that they can to have it.	Agreement_errors	morphology
The bar chart illustrate the percentage of men and women who held their qualifications after school in 1999 in Australia.	The bar chart illustrate the percentage of men and woman who held their qualifications after school in 1999 in Australia.	Agreement_errors	morphology
However, on the other hand there are a different situations.	However, on the other hand there are a different situation.	Agreement_errors	morphology
It can be seen, that the most upword trend for men was skilled vocational diploma, it was 90%, whereas the most upword trend for women was undergraduate diploma (70 per cent).	It can be seen, that the most upword trend for man was skilled vocational diploma, it was 90%, whereas the most upword trend for women was undergraduate diploma (70 per cent).	Agreement_errors	morphology
On the other hand, there were downword trends.	On the other hand, there was downword trends.	Agreement_errors	morphology
Whereas, art and crafts are gave enjoy for people around the world and gave many thing in national or world's culture.	Whereas, arts and crafts are gave enjoy for people around the world and gave many thing in national or world's culture.	Agreement_errors	morphology
Whereas, arts and crafts are gave enjoy for people around the world and gave many things in national or world's culture.	Whereas, arts and crafts are gave enjoy for people around the world and gave many thing in national or world's culture.	Agreement_errors	morphology
The main reason why control should be, it is many conflicts, which links with provocation art, also children should not seen all things, that open now.	The main reason why control should be, it is many conflicts, which links with provocation arts, also children should not seen all things, that open now.	Agreement_errors	morphology
According to this chart, we can see that the smallest percentage for women is skilled vocational diploma, but, at the same time, men's group achieved a pick here, 90 percent.	According to this chart, we can see that the smallest percentage for women is skilled vocational diploma, but, at the same time, men group achieved a pick here, 90 percent.	Agreement_errors	morphology
The undergraduate diploma rose dramatically in women's group, about 72 percent, and there is a plum for males, only 38 per cent.	The undergraduate diploma rose dramatically in women group, about 72 percent, and there is a plum for males, only 38 per cent.	Agreement_errors	morphology
Bachelor's degree is quate similar between male and female's group, 54 per cent for women and 49 per cent for men.	Bachelor's degree is quate similar between male and female group, 54 per cent for women and 49 per cent for men.	Agreement_errors	morphology
In contrast, there is just 30 percent for females for postgraduate diploma and 70 percent for male for the same qualification.	In contrast, there is just 30 percent for female for postgraduate diploma and 70 percent for male for the same qualification.	Agreement_errors	morphology
In contrast, there is just 30 percent for female for postgraduate diploma and 70 percent for males for the same qualification.	In contrast, there is just 30 percent for female for postgraduate diploma and 70 percent for male for the same qualification.	Agreement_errors	morphology
This is the way how great works, like "Monoliza" or anything else were born.	This is the way how great works, like "Monoliza" or anything else was born.	Agreement_errors	morphology
If somebody does not want to see it he or she will not.	If somebody do not want to see it he or she will not.	Agreement_errors	morphology
This essay will eximene different points of view on the free art and my opinion on the this theme.	This essay will eximene different points of view on the free art and my opinion on the these theme.	Agreement_errors	morphology
Some people think that the morden art needs to a control.	Some people think that the morden art need to a control.	Agreement_errors	morphology
Throuout of the 20 centiry in USSR all the art were restriction by the goverment and it was the whole culture, that was learnd to be great people, who don't lie and kill.	Throuout of the 20 centiry in USSR all the art was restriction by the goverment and it was the whole culture, that was learnd to be great people, who don't lie and kill.	Agreement_errors	morphology
I think art doesn't need the control because artists are creative people and they must not do what people want.	I think art don't need the control because artists are creative people and they must not do what people want.	Agreement_errors	morphology
The percentage of man who did this choice are just over 90%.	The percentages of man who did this choice are just over 90%.	Agreement_errors	morphology
The percentages of men who did this choice are just over 90%.	The percentages of man who did this choice are just over 90%.	Agreement_errors	morphology
The percentages of man who did this choice is just over 90%.	The percentages of man who did this choice are just over 90%.	Agreement_errors	morphology
To sum up, the level of popularity of post-school qualifications was absolutely different between men and wimen during this period in Australia.	To sum up, the level of popularity of post-school qualifications was absolutely different between man and wimen during this period in Australia.	Agreement_errors	morphology
The other words there are many people in the world who think that any ideas in films, music, pictures and other art works should be completely controlled by governments, because points of view and expressions of creative people may be dangerous for society, especially for young people.	The other words there are many people in the world who think that any ideas in films, music, pictures and others art works should be completely controlled by governments, because points of view and expressions of creative people may be dangerous for society, especially for young people.	Agreement_errors	morphology
The graph provides information about the amount of males and female who take the different kinds of qualifications after school in Australia in 1999.	The graph provides information about the amount of male and female who take the different kinds of qualifications after school in Australia in 1999.	Agreement_errors	morphology
The graph provides information about the amount of male and females who take the different kinds of qualifications after school in Australia in 1999.	The graph provides information about the amount of male and female who take the different kinds of qualifications after school in Australia in 1999.	Agreement_errors	morphology
According to the graph the great amount of men chose the skilled vocational diploma, It was more than 90 percent.	According to the graph the great amount of man chose the skilled vocational diploma, It was more than 90 percent.	Agreement_errors	morphology
In contrast the most popular qualification between women was undergraduate diplome, it was accounted for 70 percent.	In contrast the most popular qualifications between women was undergraduate diplome, it was accounted for 70 percent.	Agreement_errors	morphology
Nowadays there are a lot of artists who wanted express their feelings, ideas and share them to people.	Nowadays there are a lot of artists who wanted express their feeling, ideas and share them to people.	Agreement_errors	morphology
My essay will about this atrists should be given freedom to do everything what they want or not.	My essay will about this artist should be given freedom to do everything what they want or not.	Agreement_errors	morphology
First of all it creative artists wouldn't be allowed express their own attitudes, they could stop doing anything and developing yourself.	First of all it creative artist wouldn't be allowed express their own attitudes, they could stop doing anything and developing yourself.	Agreement_errors	morphology
The second reason why the goverment shouldn't stop artists because in this case the culture of country wouldn't develop.	The second reason why the goverment shouldn't stop artist because in this case the culture of country wouldn't develop.	Agreement_errors	morphology
On the other hand if the goverment gives fully freedom to artist, they could doing something incorect for society, so should be particular rules which artish should follow, because if the rules will miss the choces can be start.	On the other hand if the goverment give fully freedom to artist, they could doing something incorect for society, so should be particular rules which artish should follow, because if the rules will miss the choces can be start.	Agreement_errors	morphology
On the other hand if the goverment give fully freedom to artists, they could doing something incorect for society, so should be particular rules which artish should follow, because if the rules will miss the choces can be start.	On the other hand if the goverment give fully freedom to artist, they could doing something incorect for society, so should be particular rules which artish should follow, because if the rules will miss the choces can be start.	Agreement_errors	morphology
Also goverments can support artists who only start their way, for example invest money in different organisations or institute where artists stading.	Also goverments can support artists who only start their way, for example invest money in different organisations or institute where artist stading.	Agreement_errors	morphology
In conclusion, I think that artist should be given freedom, when they create something, but in spite of it they should follow some rules.	In conclusion, I thinks that artist should be given freedom, when they create something, but in spite of it they should follow some rules.	Agreement_errors	morphology
In conclusion, I thinks that artists should be given freedom, when they create something, but in spite of it they should follow some rules.	In conclusion, I thinks that artist should be given freedom, when they create something, but in spite of it they should follow some rules.	Agreement_errors	morphology
Also in some cases for example when the artist needs money that eat, they can go on the street to work, they don't have another exist.	Also in some cases for example when the artist need money that eat, they can go on the street to work, they don't have another exist.	Agreement_errors	morphology
The chart compares the percentage of post-school qualifications in Australia by 1999.	The chart compares the percentages of post-school qualifications in Australia by 1999.	Agreement_errors	morphology
Postgraduate constituted 30% of females and Master's degree make up 40% of women.	Postgraduate constituted 30% of female and Master's degree make up 40% of women.	Agreement_errors	morphology
In our world has talent people who have own ideas, but usually our goverment does not freedom do that what want to do greative artists, but the future goverment will begin ideas, which to be tabu.	In our world has talent people who have own ideas, but usually our goverment do not freedom do that what want to do greative artists, but the future goverment will begin ideas, which to be tabu.	Agreement_errors	morphology
Often, which people something things, which simple people listen first time, they feel, that it is stupid and any idea is forgot.	Often, which people something things, which simple people listen first time, they feel, that it is stupid and any ideas are forgot.	Agreement_errors	morphology
The first is skilled vocational diploma and only 10% of females held.	The first is skilled vocational diploma and only 10% of female held.	Agreement_errors	morphology
In oppozite about 70% of women took Undergraduate diploma, and just 40 percent of men hold this qualification.	In oppozite about 70% of women took Undergraduate diploma, and just 40 percent of men hold this qualifications.	Agreement_errors	morphology
In our days the modern art, art house become very popular.	In our days the modern arts, art house become very popular.	Agreement_errors	morphology
Their pictures may not be clearly understanded but all visitors can fell the energy of these works.	Their pictures may not be clearly understanded but all visitors can fell the energy of this works.	Agreement_errors	morphology
And some times the pictures or films or just ideas cannot be indificated like great art.	And some times the pictures or films or just idea cannot be indificated like great art.	Agreement_errors	morphology
There is the proportion of males and female who held this qualifications in 1999.	There is the proportion of male and female who held this qualifications in 1999.	Agreement_errors	morphology
There is the proportion of male and females who held this qualifications in 1999.	There is the proportion of male and female who held this qualifications in 1999.	Agreement_errors	morphology
The chart illustrates the percentage of males and females degrees of education after the leaving school in Australia in 1999.	The chart illustrate the percentage of males and females degrees of education after the leaving school in Australia in 1999.	Agreement_errors	morphology
Despite this fact, the amount of females with the vocational diploma is dramatic smaller then the mens.	Despite these fact, the amount of females with the vocational diploma is dramatic smaller then the mens.	Agreement_errors	morphology
The bachelor's degree has a 45 per cent of males and 55 per cent of females.	The bachelor's degree have a 45 per cent of males and 55 per cent of females.	Agreement_errors	morphology
Everyone tends to express their feel and emotion.	Everyone tend to express their feel and emotion.	Agreement_errors	morphology
On the other hand, the government has to look after the city life.	On the other hand, the government have to look after the city life.	Agreement_errors	morphology
Howether, government controls this.	Howether, government control this.	Agreement_errors	morphology
I think that artist may be express their own ideas and some times it is useful for people because it illustrates important society problems, but it is should be in the good format and consist of normal things.	I think that artist may be express their own ideas and some times it is useful for people because it illustrate important society problems, but it is should be in the good format and consist of normal things.	Agreement_errors	morphology
We can understud it, because the post-schoot who give these degrees have the much little date percentage in the chart.	We can understud it, because the post-schoot who give this degrees have the much little date percentage in the chart.	Agreement_errors	morphology
The most unusual qualifications are level who give skilled vocational diploma for students, because the so percent of people educated theare are men.	The most unusual qualifications is level who give skilled vocational diploma for students, because the so percent of people educated theare are men.	Agreement_errors	morphology
The bar chart illustrates the percentages of males and females, who had a post-school qualifications in Australia in 1999.	The bar chart illustrate the percentages of males and females, who had a post-school qualifications in Australia in 1999.	Agreement_errors	morphology
The most popular qualification for women was undergraduate diploma.	The most popular qualification for women were undergraduate diploma.	Agreement_errors	morphology
The most unpopular qualification by males was undergraduate diploma, less than 40 per cent.	The most unpopular qualification by males were undergraduate diploma, less than 40 per cent.	Agreement_errors	morphology
Some people say that the creative artists must be free in express their thinks.	Some people says that the creative artists must be free in express their thinks.	Agreement_errors	morphology
