sentence_good	sentence_bad	error_type	field
Moreover, in almost all age groups men are more involved in sports  than women except for the group 55-64 in which men spent 52,7 minutes, while women 55,4.	Moreover, in almost all age groups men are more involved in sports more than women except for the group 55-64 in which men spent 52,7 minutes, while women 55,4.	Redundant_comp	discourse
In more detail, men (282,1) minutes spent on sport.	In more detail,espessially men (282,1) minutes spent on sport.	Redundant_comp	discourse
First of all, it is considered to be fair, because it makes them develop  and be competitive enough for the market.	First of all, it is considered to be fair, because it makes them develop themselves and be competitive enough for the market.	Redundant_comp	discourse
Furthermore, monopoly  not only fails the economy but also reduces the stands of living because of producing low quality goods, raising price and dictate any rules which everyone should follow because of havings no choice.	Furthermore, monopoly is not only fails the economy but also reduces the stands of living because of producing low quality goods, raising price and dictate any rules which everyone should follow because of havings no choice.	Redundant_comp	discourse
For example, Gereece's economy  highly depends on the other countries due to the fact that the absense of enough local businesses did not allowed it to develop its economy.	For example, Gereece's economy is highly depends on the other countries due to the fact that the absense of enough local businesses did not allowed it to develop its economy.	Redundant_comp	discourse
Actually, my  point of view is that today, developing of local businesses is more useful and benefitial for the countries, than division of labour and globalization, to evolve.	Actually, my personal point of view is that today, developing of local businesses is more useful and benefitial for the countries, than division of labour and globalization, to evolve.	Redundant_comp	discourse
Actually, my personal point of view is that today, developing of local businesses is more  and benefitial for the countries, than division of labour and globalization, to evolve.	Actually, my personal point of view is that today, developing of local businesses is more useful and benefitial for the countries, than division of labour and globalization, to evolve.	Redundant_comp	discourse
Actually, my personal point of view is that today, developing of local businesses is more useful  benefitial for the countries, than division of labour and globalization, to evolve.	Actually, my personal point of view is that today, developing of local businesses is more useful and benefitial for the countries, than division of labour and globalization, to evolve.	Redundant_comp	discourse
The reason is that men of age 25-40 spent less time than younger ones, approximately 130 minutes .	The reason is that men of age 25-40 spent less time than younger ones, approximately 130 minutes less.	Redundant_comp	discourse
The principal disadvantages of that is the decreasing  variety in products and services and the higher level of unemployment in small towns.	The principal disadvantages of that is the decreasing number of variety in products and services and the higher level of unemployment in small towns.	Redundant_comp	discourse
The same pattern when males spent on doing sport more than females can be seen in other ages, but from 55 to 64 years  old women were predominated men with 55,4 and 52,7 minutes respectively.	The same pattern when males spent on doing sport more than females can be seen in other ages, but from 55 to 64 years of old women were predominated men with 55,4 and 52,7 minutes respectively.	Redundant_comp	discourse
The same pattern when males spent on doing sport more than females can be seen in other ages, but from 55 to 64 years of old women  predominated men with 55,4 and 52,7 minutes respectively.	The same pattern when males spent on doing sport more than females can be seen in other ages, but from 55 to 64 years of old women were predominated men with 55,4 and 52,7 minutes respectively.	Redundant_comp	discourse
Concerning the reasons, the most popular one was  sharing photos and videos (54% of women and 39% of men).	Concerning the reasons, the most popular one was for sharing photos and videos (54% of women and 39% of men).	Redundant_comp	discourse
in my opinion, it is a good way to vary your free time.	Altough, in my opinion, it is a good way to vary your free time.	Redundant_comp	discourse
The bar chart illustrates the amount of time, which english women and men  spent for sport activities in 2012.	The bar chart illustrates the amount of time, which english women and men in spent for sport activities in 2012.	Redundant_comp	discourse
In some countries not large local interpreneurships are  with swallow of international corporations.	In some countries not large local interpreneurships are facing with swallow of international corporations.	Redundant_comp	discourse
For example, in overcrowded Bangladesh, earning money though  craftworks may be the only way to get money.	For example, in overcrowded Bangladesh, earning money though their own craftworks may be the only way to get money.	Redundant_comp	discourse
The first reason is, that most  people in Bangladesh are non-educated and unemployed.	The first reason is, that most of people in Bangladesh are non-educated and unemployed.	Redundant_comp	discourse
Som people state, that thed do not have  good economic environment to open som business.	Som people state, that thed do not have enough good economic environment to open som business.	Redundant_comp	discourse
The principal advantage of researched trend is  normalization among the goods and services delivered to people and it outweighs the main disadvantage of losing local identity and novel experience of small market companies.	The principal advantage of researched trend is product normalization among the goods and services delivered to people and it outweighs the main disadvantage of losing local identity and novel experience of small market companies.	Redundant_comp	discourse
For example, Amazon, an american-based corporation, stands as premier international organization connected with product delivery (and every online service  on their site) and is capable of operating in almost every country in the world.	For example, Amazon, an american-based corporation, stands as premier international organization connected with product delivery (and every online service based on their site) and is capable of operating in almost every country in the world.	Redundant_comp	discourse
As for the men, the spent more than 280 hours, wheb they are 16-24, than there is a dramatic decrease to 150, when they 25-34, after what we can see a sligh drop  for other categories, except men of 65-74 years old, when they do sport for 5 hours longer than men of the category 55-64.	As for the men, the spent more than 280 hours, wheb they are 16-24, than there is a dramatic decrease to 150, when they 25-34, after what we can see a sligh drop down for other categories, except men of 65-74 years old, when they do sport for 5 hours longer than men of the category 55-64.	Redundant_comp	discourse
For the last 20 years the number of small businesses has dropped  significantly.	For the last 20 years the number of small businesses has dropped down significantly.	Redundant_comp	discourse
Another reason to be against monopolies is that businessman, who want to start their business with a better product could not do these, cause big companise have  lower price, so they will not have any profit.	Another reason to be against monopolies is that businessman, who want to start their business with a better product could not do these, cause big companise have the lower price, so they will not have any profit.	Redundant_comp	discourse
On the one hand, globalization provides small local businesses with a gold opportunity to increase its profit by selling products  abroad.	On the one hand, globalization provides small local businesses with a gold opportunity to increase its profit by selling products to abroad.	Redundant_comp	discourse
In addition, numbers of people who are over 75 dropped  to 29,2 and 10 minutes.	In addition, numbers of people who are over 75 dropped more to 29,2 and 10 minutes.	Redundant_comp	discourse
*  all over the world, not big businesses are converted to huge world brands.	* In all over the world, not big businesses are converted to huge world brands.	Redundant_comp	discourse
Firstly, the multinational companies are ready to produce so many goods that will be enough for a lot of people from all over the world.	Firstly, the multinational companies are ready to produce so many goods that it will be enough for a lot of people from all over the world.	Redundant_comp	discourse
The diagram demonstrates  the average time spent by males and females on physical exercises and sports.	The diagram demonstrates the date about the average time spent by males and females on physical exercises and sports.	Redundant_comp	discourse
Firstly, there is information about age group on horizontal axis and  the amount of time on the vertical one.	Firstly, there is information about age group on horizontal axis and the amount of time on the amount of time on the vertical one.	Redundant_comp	discourse
Nowadays,  multinational corporation are becoming more and more influential in most countries and this trend makes local businesses incompetitive.	Nowadays, the multinational corporation are becoming more and more influential in most countries and this trend makes local businesses incompetitive.	Redundant_comp	discourse
Thus, it will reduce the unemployment rate in a country.	Thus, many local people will reduce the unemployment rate in a country.	Redundant_comp	discourse
Small business also can provide  similar things, however the employees which they need are not so many as the big companies.	Small business also can provide the similar things, however the employees which they need are not so many as the big companies.	Redundant_comp	discourse
Many small coffee shops are also being open up, however like what  is explained before,the employment number is just too small to be noticed.	Many small coffee shops are also being open up, however like what it is explained before,the employment number is just too small to be noticed.	Redundant_comp	discourse
Moreover, men have better result in time at 65-74 age than at 55-64, while women in contrast have higher result in 55-64  than at 65-74.	Moreover, men have better result in time at 65-74 age than at 55-64, while women in contrast have higher result in 55-64 age than at 65-74.	Redundant_comp	discourse
What is more, they do it because they want to make a good first view of customers, try to people  choose their brand and will come back later and try to pay attention to their brand.	What is more, they do it because they want to make a good first view of customers, try to people will choose their brand and will come back later and try to pay attention to their brand.	Redundant_comp	discourse
What is more, they do it because they want to make a good first view of customers, try to people will choose their brand and  come back later and try to pay attention to their brand.	What is more, they do it because they want to make a good first view of customers, try to people will choose their brand and will come back later and try to pay attention to their brand.	Redundant_comp	discourse
Also it  seems udeniable that the price of a product or good frequently is less than in a local shop because of it is a net of shops (multinational brand) which set a price and can sell goods with a minimum price.	Also it is seems udeniable that the price of a product or good frequently is less than in a local shop because of it is a net of shops (multinational brand) which set a price and can sell goods with a minimum price.	Redundant_comp	discourse
Today in the century of transforming and globalizing big brands comes to cities and capture places of smaller businesses, I believe that large brands offer a better quality of products and government can collect more taxes  in a more efficient way.	Today in the century of transforming and globalizing big brands comes to cities and capture places of smaller businesses, I believe that large brands offer a better quality of products and government can collect more taxes and in a more efficient way.	Redundant_comp	discourse
But between fifty five and sixty four we can see that the time spent was  for women rather than man.	But between fifty five and sixty four we can see that the time spent was more for women rather than man.	Redundant_comp	discourse
Unfortunately, in the century of Covid-19 not all  governments are ready to help small local businesses stay in the market.	Unfortunately, in the century of Covid-19 not all of governments are ready to help small local businesses stay in the market.	Redundant_comp	discourse
At the same time average  time has declined steadily because of the dependance on age number.	At the same time average of time has declined steadily because of the dependance on age number.	Redundant_comp	discourse
At the same time average of time has declined steadily because of the dependance on age .	At the same time average of time has declined steadily because of the dependance on age number.	Redundant_comp	discourse
Overall, the tendency of doing sport becomes less popular with the increase of age .	Overall, the tendency of doing sport becomes less popular with the increase of age number.	Redundant_comp	discourse
For example, learning new language or  programming by yourself.	For example, learning new language or teaching programming by yourself.	Redundant_comp	discourse
In conclusion, it ought to be mentioned that watching sports events on TV unite people from various social classes, professions, and religions.	In conclusion, it ought to be mentioned that watching sports events on TV unite people from various social classes, professions, religions and statuses.	Redundant_comp	discourse
The trend was  different when it comes to age group 55-64, where females spent by almost 3 minutes more in total in being engaged in physical activity.	The trend was totally different when it comes to age group 55-64, where females spent by almost 3 minutes more in total in being engaged in physical activity.	Redundant_comp	discourse
The trend was totally different when it comes to age group 55-64, where females spent  almost 3 minutes more in total in being engaged in physical activity.	The trend was totally different when it comes to age group 55-64, where females spent by almost 3 minutes more in total in being engaged in physical activity.	Redundant_comp	discourse
Overall, the lenght of sport activity tends to decrease together with the age .	Overall, the lenght of sport activity tends to decrease together with the age increasmnet.	Redundant_comp	discourse
The only exception for that is the age group from 55 to 64, where women are supposed to be more sport-addicted, spending  approximately 3 minutes more on sport activities.	The only exception for that is the age group from 55 to 64, where women are supposed to be more sport-addicted, spending at approximately 3 minutes more on sport activities.	Redundant_comp	discourse
Obviously, they are more beloved by the Government, that, in  turn, is keen on economic stability.	Obviously, they are more beloved by the Government, that, in its turn, is keen on economic stability.	Redundant_comp	discourse
Due to this, the profit of this multinational country is counted in billions and comparing  it and any other local business the Government will choose Starbucks for sure, as it is always up-to-dated.	Due to this, the profit of this multinational country is counted in billions and comparing between it and any other local business the Government will choose Starbucks for sure, as it is always up-to-dated.	Redundant_comp	discourse
Overall, large businesses' development has many advantages, that, for better or worse, outweight the  closure of any local companies.	Overall, large businesses' development has many advantages, that, for better or worse, outweight the fact of closure of any local companies.	Redundant_comp	discourse
The bar chart provide the strong evidence that both men and women did sport less by  getting older that is why there are the downward trend.	The bar chart provide the strong evidence that both men and women did sport less by the getting older that is why there are the downward trend.	Redundant_comp	discourse
In early 2012 the number of 16-24 years old men in England was slightly over  280.	In early 2012 the number of 16-24 years old men in England was slightly over than 280.	Redundant_comp	discourse
In addition, lots ot corporations use illegal tools of production in order to reduce costs, which  also impacts negatively on the nature.	In addition, lots ot corporations use illegal tools of production in order to reduce costs, which is also impacts negatively on the nature.	Redundant_comp	discourse
However, along with  aging, the gap is becoming less noticable.	However, along with the aging, the gap is becoming less noticable.	Redundant_comp	discourse
At the same time, while multinational brands is gaining popularity, local producers have to close their shops and  stop their production as the amount fo maney they gain from the business is not enough to even pay salaries to their workers.	At the same time, while multinational brands is gaining popularity, local producers have to close their shops and to stop their production as the amount fo maney they gain from the business is not enough to even pay salaries to their workers.	Redundant_comp	discourse
The outcomes are usually lowering quality of life, higher rates of crimes, expecially connected with  property, caused by the need to obtain some money to buy food, and even suicides, when people find that they can not carry out their living costs.	The outcomes are usually lowering quality of life, higher rates of crimes, expecially connected with the property, caused by the need to obtain some money to buy food, and even suicides, when people find that they can not carry out their living costs.	Redundant_comp	discourse
The outcomes are usually lowering quality of life, higher rates of crimes, expecially connected with the property, caused by the need to obtain  money to buy food, and even suicides, when people find that they can not carry out their living costs.	The outcomes are usually lowering quality of life, higher rates of crimes, expecially connected with the property, caused by the need to obtain some money to buy food, and even suicides, when people find that they can not carry out their living costs.	Redundant_comp	discourse
Overall, it is clear that multinational brands have more possibilities to improve goods quality, which is a good sign for customers, as they have more finances and the charges for inappropriate products may be extremely high, however, deteriorating local businesses often leads to lowering quality of local citizens' lives, and that is a great problem.	Overall, it is clear that multinational brands have more possibilities to improve goods quality, which is a good sign for customers, as they have more finances and the charges for products in inappropriate may be extremely high, however, deteriorating local businesses often leads to lowering quality of local citizens' lives, and that is a great problem.	Redundant_comp	discourse
At the same time, opening new factories  instead of closed ones, could tackle this problem completely.	At the same time, opening new factories by instead of closed ones, could tackle this problem completely.	Redundant_comp	discourse
We can see that the peak of time spent  doing sport was in group of people from 16 to 24 spent more time than other groups of any ages.	We can see that the peak of time spent by doing sport was in group of people from 16 to 24 spent more time than other groups of any ages.	Redundant_comp	discourse
These is radical sport fans, and in this case they cant enrich their brains, they just watching  sport.	These is radical sport fans, and in this case they cant enrich their brains, they just watching only sport.	Redundant_comp	discourse
Due to it fitness center or playing volleyball outside with your friends can benefit you much more  as watching professional sport on TV or in internet.	Due to it fitness center or playing volleyball outside with your friends can benefit you much more profit as watching professional sport on TV or in internet.	Redundant_comp	discourse
However, the situation deffered for the group from 65 to 74: the men did not only have the bigger timing than women, but broke the tendency of exercising  less with getting older, so, the time was bigger than the younger group's for 7,8 minutes.	However, the situation deffered for the group from 65 to 74: the men did not only have the bigger timing than women, but broke the tendency of exercising sports less with getting older, so, the time was bigger than the younger group's for 7,8 minutes.	Redundant_comp	discourse
Although the gap  almost disappeared between men and women of that age, for older groups the gap was wide again.	Although the gap was almost disappeared between men and women of that age, for older groups the gap was wide again.	Redundant_comp	discourse
It  seems that it is a very convinient time for having a business these days as there are a lot of inverstors, venture fonds or government support.	It is seems that it is a very convinient time for having a business these days as there are a lot of inverstors, venture fonds or government support.	Redundant_comp	discourse
The bar chart illustrates the average time, which is spent  doing sport and exercise in England in 2012.	The bar chart illustrates the average time, which is spent by doing sport and exercise in England in 2012.	Redundant_comp	discourse
The figures of female at the age  45 to 74 decrised slightly and by the age of more than 75 the figuress collapsed to the minimum lever of this graph- 10.	The figures of female at the age from 45 to 74 decrised slightly and by the age of more than 75 the figuress collapsed to the minimum lever of this graph- 10.	Redundant_comp	discourse
Overall, the graph has a downward trend in the growth of the age.	Overall, the graph has a downward trend in time of the growth og the age.	Redundant_comp	discourse
For instance, statistic shows that the multinational brands made a 40% of americans to shut their businesses and it has  a negative effect on the unemployment level.	For instance, statistic shows that the multinational brands made a 40% of americans to shut their businesses and it has as a negative effect on the unemployment level.	Redundant_comp	discourse
At the age of 25-34 man spend  2 times less, than at the age of 16-24.	At the age of 25-34 man spend time in 2 times less, than at the age of 16-24.	Redundant_comp	discourse
Although, woman spent more time for sport and exercise than english man at the age of 65-74,  since this age the number of sport people in England is aproximiately equal to the age of 74.	Although, woman spent more time for sport and exercise than english man at the age of 65-74, but since this age the number of sport people in England is aproximiately equal to the age of 74.	Redundant_comp	discourse
Also if one small business left the market, there will be  2 of 3 new for this place.	Also if one small business left the market, there will be near 2 of 3 new for this place.	Redundant_comp	discourse
As can be seen in the graph, the middle ages men do sports not more than 121 minutes, while women  not more than 93 minutes.	As can be seen in the graph, the middle ages men do sports not more than 121 minutes, while women do not more than 93 minutes.	Redundant_comp	discourse
People can lose their job because their company cannot even  compete with those giants of industry.	People can lose their job because their company cannot even to compete with those giants of industry.	Redundant_comp	discourse
Overall, the first graph shows that in March 2012 the number of users of the Facebook dekstop version was slightly bigger than in the same month  in 2013.	Overall, the first graph shows that in March 2012 the number of users of the Facebook dekstop version was slightly bigger than in the same month but in 2013.	Redundant_comp	discourse
However, it can be seen that on the opposite side, the popularity of mobile version increased significantly, almost twice, from 55 millions  users in march 2012 to 95 millions in march 2013.	However, it can be seen that on the opposite side, the popularity of mobile version increased significantly, almost twice, from 55 millions of users in march 2012 to 95 millions in march 2013.	Redundant_comp	discourse
Albeit male and female sides agreed on the receiving updates , their choices still differ withing remaining points, such as the third one and the last one where the difference is not very erratic, approximately 10% range.	Albeit male and female sides agreed on the receiving updates point, their choices still differ withing remaining points, such as the third one and the last one where the difference is not very erratic, approximately 10% range.	Redundant_comp	discourse
Many people choose it as a part of their leisure activity, as a way  of going out with friends, as their destiny to support one team or to be the most loyal fan of a particular sport.	Many people choose it as a part of their leisure activity, as a way of of going out with friends, as their destiny to support one team or to be the most loyal fan of a particular sport.	Redundant_comp	discourse
For instance, not all people are able to pay for brend clothes, but local companies can produce  things of almost the same quality but cheaper.	For instance, not all people are able to pay for brend clothes, but local companies can produce the things of almost the same quality but cheaper.	Redundant_comp	discourse
Overall, the peak  time was for group of people 16 - 24 years old, while the lowest figures were for people over 75-year-old age group.	Overall, the peak of spending time was for group of people 16 - 24 years old, while the lowest figures were for people over 75-year-old age group.	Redundant_comp	discourse
Overall, the peak of spending time was for group of people 16 - 24 years old, while the lowest figures were for people over 75-year-old .	Overall, the peak of spending time was for group of people 16 - 24 years old, while the lowest figures were for people over 75-year-old age group.	Redundant_comp	discourse
With increasing age, the difference between men and women in the number of minutes spent  doing sports was gradually decreasing till the age 55.	With increasing age, the difference between men and women in the number of minutes spent of doing sports was gradually decreasing till the age 55.	Redundant_comp	discourse
What is more, often multinational companies produce many products at once, making  a lot of waste, whish is dangerous for environment.	What is more, often multinational companies produce many products at once, making they make a lot of waste, whish is dangerous for environment.	Redundant_comp	discourse
Men who were 16 - 54 years old spent more time on trainings than women who were  the same age.	Men who were 16 - 54 years old spent more time on trainings than women who were in the same age.	Redundant_comp	discourse
Nowadays there is an opinion that  local businesses all around the world are struggling due to the force of multinational brands, that can easily replace them.	Nowadays there is an opinion that small local businesses all around the world are struggling due to the force of multinational brands, that can easily replace them.	Redundant_comp	discourse
It is seen from the graph, the decrease could be seen in all age groups, comparing them to the younger ones.	A it is seen from the graph, the decrease could be seen in all age groups, comparing them to the younger ones.	Redundant_comp	discourse
Comparing the first and the second group we can  see a fall by 22000 hours per year.	Comparing the first and the second group we can a see a fall by 22000 hours per year.	Redundant_comp	discourse
In my  opinion, despite several drawbacks, the replacement of small comanies to big ones bring more positive outcome.	In my one opinion, despite several drawbacks, the replacement of small comanies to big ones bring more positive outcome.	Redundant_comp	discourse
The bar chart above provides  information about an average time, spending on doing sport facilities by men and women in England in the period of 2012.	The bar chart above provides the information about an average time, spending on doing sport facilities by men and women in England in the period of 2012.	Redundant_comp	discourse
As for men, those, who are between 16 and 24, make different activities for about 282,1 minutes, then there is a gradual fall, and those, who are over 75 years doing sports only about 29,2 minute, which is nearly  10 times less than the average time of the fist group.	As for men, those, who are between 16 and 24, make different activities for about 282,1 minutes, then there is a gradual fall, and those, who are over 75 years doing sports only about 29,2 minute, which is nearly in 10 times less than the average time of the fist group.	Redundant_comp	discourse
But there is a little rise between the groups five and six, for less than  7 minutes, so people who are 65-7 years do more, than that who are 55-64.	But there is a little rise between the groups five and six, for less than a 7 minutes, so people who are 65-7 years do more, than that who are 55-64.	Redundant_comp	discourse
If the international brand replace all companies which work in some little cities, all people will  not have a job, and they will be have to go to anoter city or find a job not connected with their knowledges in sphere of theri ex-job.	If the international brand replace all companies which work in some little cities, all people will do not have a job, and they will be have to go to anoter city or find a job not connected with their knowledges in sphere of theri ex-job.	Redundant_comp	discourse
If the international brand replace all companies which work in some little cities, all people will do not have a job, and they will  have to go to anoter city or find a job not connected with their knowledges in sphere of theri ex-job.	If the international brand replace all companies which work in some little cities, all people will do not have a job, and they will be have to go to anoter city or find a job not connected with their knowledges in sphere of theri ex-job.	Redundant_comp	discourse
If to speak about benefits, the multinational brands are well-known and are well paid, so the final products that they produce will be  hight-quality products, and people will be aware of their spendings on such products.	If to speak about benefits, the multinational brands are well-known and are well paid, so the final products that they produce will be a hight-quality products, and people will be aware of their spendings on such products.	Redundant_comp	discourse
One more benefit is that company will  do its best every time, progress would not be stanging on one place, what will be suitable for clients who follow the trends and want to buy really good, innovative things.	One more benefit is that company will be do its best every time, progress would not be stanging on one place, what will be suitable for clients who follow the trends and want to buy really good, innovative things.	Redundant_comp	discourse
For axample, in Estonia there is a highest rate of crime in businesses as  it is a small country and therefore there are no big companies there.	For axample, in Estonia there is a highest rate of crime in businesses as there it is a small country and therefore there are no big companies there.	Redundant_comp	discourse
The bar chart provides information about how much time  UK residents of both sexes and age groups spend on doing sport, exercise in the year 2012.	The bar chart provides information about how much time does UK residents of both sexes and age groups spend on doing sport, exercise in the year 2012.	Redundant_comp	discourse
As  can be seen from the bar, males dominated in four age groups from 16 to 46 years old.	As it can be seen from the bar, males dominated in four age groups from 16 to 46 years old.	Redundant_comp	discourse
Their figures  were extremely exceeding females from the same group.	Their figures for male from England were extremely exceeding females from the same group.	Redundant_comp	discourse
For example, the  growup men of age 16-24 who doing sport and excersive for just under 282,1 minutes, whilst females were only 114,1 minutes.	For example, the number of growup men of age 16-24 who doing sport and excersive for just under 282,1 minutes, whilst females were only 114,1 minutes.	Redundant_comp	discourse
