sentence_good	sentence_bad	error_type	field
As for men, their amount in different reasons is pretty close (around 30%) but there are 2 most popular reasons for them - sharing photos and receiving updates.	As for men, their amount in different reason is pretty close (around 30%) but there are 2 most popular reasons for them - sharing photos and receiving updates.	Noun_number	morphology
All of us have their leisure time and there is no secret that a lot of us like some kind of sports activity.	All of us have their leisure time and there is no secret that a lot of us like some kind of sport activity.	Noun_number	morphology
One more fun thing about watching sports is that you can go to live sports events with your friends and have a great time, it is a brilliant possibility to see your favorite sportsmen and enjoy the crowd.	One more fun thing about watching sports is that you can go to live sport events with your friends and have a great time, it is a brilliant possibility to see your favorite sportsmen and enjoy the crowd.	Noun_number	morphology
At the age of 25-34 men's sports activity was sharply increasing to 153,8 minutes.	At the age of 25-34 men's sport activity was sharply increasing to 153,8 minutes.	Noun_number	morphology
The main question according to this oppinion is why large brands that made thier names and profit on their own have to step off before small businesses?	The main question according to this oppinion is why large brands that made thier names and profit on their own have to step off before small business?	Noun_number	morphology
Taking everything into consideration, I personally believe that in this situation advantages outwiegh the disadvantages, because preventing monopoly is one of the most important tasks of the government to establish fair circumstances of market competition.	Taking everything into consideration, I personally believe that in this situation advantages outwiegh the disadvantages, because preventing monopoly is one of the most important task of the government to establish fair circumstances of market competition.	Noun_number	morphology
Third, huge companies always need more workers than small ones which will positively affect the economies of different countires.	Third, huge companies always need more workers than small ones which will positively affect the economy of different countires.	Noun_number	morphology
Furthermore, monopoly is not only fails the economy but also reduces the standards of living because of producing low quality goods, raising price and dictate any rules which everyone should follow because of havings no choice.	Furthermore, monopoly is not only fails the economy but also reduces the stands of living because of producing low quality goods, raising price and dictate any rules which everyone should follow because of havings no choice.	Noun_number	morphology
Furthermore, monopoly is not only fails the economy but also reduces the stands of living because of producing low quality goods, raising prices and dictate any rules which everyone should follow because of havings no choice.	Furthermore, monopoly is not only fails the economy but also reduces the stands of living because of producing low quality goods, raising price and dictate any rules which everyone should follow because of havings no choice.	Noun_number	morphology
English people in 16-24 age group spent a lot of time on sport, especially men they spent 282,1 minutes while women did sports acticites just 114,1 minutes.	English people in 16-24 age group spent a lot of time on sport, especially men they spent 282,1 minutes while women did sport acticites just 114,1 minutes.	Noun_number	morphology
How we can see, time gradually decrease, howewer in 35-44 and 55-64 groups men and women had almost equal indices.	How we can see, time gradually decrease, howewer in 35-44 and 55-64 groups men and women had almost equal index.	Noun_number	morphology
In our days we can see that multinational companies kills small local businesses in diferent countries.	In our days we can see that multinational companies kills small local business in diferent countries.	Noun_number	morphology
It means that transnational companies output profit abroad, while local businesses spend money in they country.	It means that transnational companies output profit abroad, while local business spend money in they country.	Noun_number	morphology
For the other hand, country's economy has some benefits from large companies.	For the other hand, countries economy has some benefits from large companies.	Noun_number	morphology
If BMW company start produse their cars in some poor regions like Malaysia, they help a lot of people who can not find a work in their country.	If BMW company start produse their cars in some poor region like Malaysia, they help a lot of people who can not find a work in their country.	Noun_number	morphology
The bar-chart illustrates the time men and women doing sport in England over a 2012.	The bar-chart illustrates the time man and women doing sport in England over a 2012.	Noun_number	morphology
The chart chows time spent doing sport and excercise in England in 2012 by people of different genders and age.	The chart chows time spent doing sport and excercise in England in 2012 by people of different gender and age.	Noun_number	morphology
The chart chows time spent doing sport and excercise in England in 2012 by people of different gender and ages.	The chart chows time spent doing sport and excercise in England in 2012 by people of different gender and age.	Noun_number	morphology
Main advantages of this process are 1)more taxes wil be gained by govenment; 2)workers of big companies sometimes have more rights that workers if small local store.	Main advantages of this process are 1)more taxes wil be gained by govenment; 2)workers of big company sometimes have more rights that workers if small local store.	Noun_number	morphology
Main advantages of this process are 1)more taxes wil be gained by govenment; 2)workers of big company sometimes have more rights that workers if small local stores.	Main advantages of this process are 1)more taxes wil be gained by govenment; 2)workers of big company sometimes have more rights that workers if small local store.	Noun_number	morphology
As we know in some countries companies with big profits has bigger taxes rate than the small one.	As we know in some countries company with big profits has bigger taxes rate than the small one.	Noun_number	morphology
As we know in some countries company with big profit has bigger taxes rate than the small one.	As we know in some countries company with big profits has bigger taxes rate than the small one.	Noun_number	morphology
As we know in some countries company with big profits has bigger tax rate than the small one.	As we know in some countries company with big profits has bigger taxes rate than the small one.	Noun_number	morphology
For example, IKEA pays much more taxes and social insurance payments than any small furniture store which much better for government and the society, Also it is not a secret that in some countries it is posiible for small businesses to avoid paying taxes or social insurance for workers if you employ them illegally and it obviously seems to be a big problem for the local government.	For example, IKEA pays much more taxes and social insurance payments than any small furniture store which much better for government and the society, Also it is not a secret that in some countries it is posiible for small business to avoid paying taxes or social insurance for workers if you employ them illegally and it obviously seems to be a big problem for the local government.	Noun_number	morphology
For example in Russia owners of fruit and vegetables markets often employ illegal migrants and avoid paying any taxes and at the same times worker easily can be fired just because owner of business wanted so.	For example in Russia owners of fruits and vegetables markets often employ illegal migrants and avoid paying any taxes and at the same times worker easily can be fired just because owner of business wanted so.	Noun_number	morphology
For example in Russia owners of fruits and vegetable markets often employ illegal migrants and avoid paying any taxes and at the same times worker easily can be fired just because owner of business wanted so.	For example in Russia owners of fruits and vegetables markets often employ illegal migrants and avoid paying any taxes and at the same times worker easily can be fired just because owner of business wanted so.	Noun_number	morphology
To conclude, although replacing small businesses with multinational brands has some positive effects it is much more negative impacts on countries and their population and advantages will never outweight disadvantages.	To conclude, although replacing small businesses with multinational brand has some positive effects it is much more negative impacts on countries and their population and advantages will never outweight disadvantages.	Noun_number	morphology
Among women of the age of 35-44 the time which was spent on sport remained the same, when the men indicators of sports acitivities continued to fall to 120,6 among the men of the same age group.	Among women of the age of 35-44 the time which was spent on sport remained the same, when the men indicators of sport acitivities continued to fall to 120,6 among the men of the same age group.	Noun_number	morphology
Then, the amount of time which was spent on sports gradually fell to 29,2 minutes among men and 10 minutes among women of "over 75" age group.	Then, the amount of time which was spent on sport gradually fell to 29,2 minutes among men and 10 minutes among women of "over 75" age group.	Noun_number	morphology
In my opinion, there are more prons than cons in this kind of situation such as improvment of international communication, the growth of employment and profitable attention from the torusts.	In my opinion, there are more prons than cons in this kind of situations such as improvment of international communication, the growth of employment and profitable attention from the torusts.	Noun_number	morphology
There are a few work places in the small companies, so, not all people with high education and good qualifications can find a job in the country.	There are a few work places in the small companies, so, not all people with high education and good qualification can find a job in the country.	Noun_number	morphology
Moreover, having a subsidiary of multinational brand in the country can strenghten the efficiency of international relationships.	Moreover, having a subsidiary of multinational brand in the country can strenghten the efficiency of international relationship.	Noun_number	morphology
The big corporations tend to make different events in other countries to attract new customers.	The big corporation tend to make different events in other countries to attract new customers.	Noun_number	morphology
Overall, replacemetn of small local firms with multinational brands will have positive effect on the country and its economic situation	Overall, replacemetn of small local firm with multinational brands will have positive effect on the country and its economic situation	Noun_number	morphology
Overall, sport and exercise are more popular with young people that the older ones.	Overall, sport and exercises are more popular with young people that the older ones.	Noun_number	morphology
In the last years of person's life women spent on doing sports activities 10 minites, while men spent under 30 minutes, which was smaller than ever.	In the last years of persons life women spent on doing sports activities 10 minites, while men spent under 30 minutes, which was smaller than ever.	Noun_number	morphology
Unfortunately, small local companies can not provide so many work places for employees as large top brands.	Unfortunately, small local companies can not provide so many work places for employees as the large top-brand.	Noun_number	morphology
The bar chart represents the average time spent by doing sports activities by men and women of different age in England in 2012.	The bar chart represents the average time spent by doing sport activities by men and women of different age in England in 2012.	Noun_number	morphology
The bar chart represents the average time spent by doing sport activities by men and women of different ages in England in 2012.	The bar chart represents the average time spent by doing sport activities by men and women of different age in England in 2012.	Noun_number	morphology
The average number of both men and women is declining from 282 and 114 to 29 and 10 respectively for the first and the last age groups.	The average number of both men and women is declining from 282 and 114 to 29 and 10 respectively for the first and the last age group.	Noun_number	morphology
First of all, through development, coming to smaller markets and opening shops these companies create new working places with good salaries and guarantee stability for new workers because of the brand awareness of customers whereas local business may be not so profitable.	First of all, through development, coming to smaller markets and opening shops these companies create new working places with good salary and guarantee stability for new workers because of the brand awareness of customers whereas local business may be not so profitable.	Noun_number	morphology
First of all, through development, coming to smaller markets and opening shops these companies create new working places with good salary and guarantee stability for new workers because of the brand awareness of customers whereas local businesses may be not so profitable.	First of all, through development, coming to smaller markets and opening shops these companies create new working places with good salary and guarantee stability for new workers because of the brand awareness of customers whereas local business may be not so profitable.	Noun_number	morphology
I will consider phenomenon of replacing small local businesses by large ones including international brands.	I will consider phenomenon of replacing small local businesses by large one including international brands.	Noun_number	morphology
As we all know from history most of big companies were small businesses in the past.	As we all know from history most of big companies were small business in the past.	Noun_number	morphology
When big companies establish themselves in developing countries, small businesses have no choice but to diminish.	When big companies establish themselves in developing country small businesses have no choice but to diminish.	Noun_number	morphology
Money is the primary targer for any organization, and hence, in many cases, companies are not willing to hire the local human resourses.	Money is the primary targer for any organization, and hence, in many case, companies are not willing to hire the local human resourses.	Noun_number	morphology
It can be seen,that yougest group of both men and wonen spent the most time to phythical activities, over the 282 min for men and near 114 for woman.	It can be seen,that yougest group of both men and wonen spent the most time to phythical activities, over the 282 min for man and near 114 for woman.	Noun_number	morphology
It can be seen,that yougest group of both men and wonen spent the most time to phythical activities, over the 282 min for man and near 114 for women.	It can be seen,that yougest group of both men and wonen spent the most time to phythical activities, over the 282 min for man and near 114 for woman.	Noun_number	morphology
overall, it was a slightly decrease in amount of time,spending to sport exercise not only amoung women,but also amonung english men between all ages.	overall, it was a slightly decrease in amount of time,spending to sport exercises not only amoung women,but also amonung english men between all ages.	Noun_number	morphology
After the end of Soviet Union countries had a longlasting stagnation in industrial sector.	After the end of Soviet Union country had a longlasting stagnation in industrial sector.	Noun_number	morphology
It was a good possibility to international companies to expand their businesses.	It was a good possibility to international companies to expand their business.	Noun_number	morphology
The bar chart depicts the average time spent on sports activities and exercising in England in 2012.	The bar chart depicts the average time spent on sport activities and exercising in England in 2012.	Noun_number	morphology
In the age of 55-64 women spend more time on sports activities and exercising, resulting in 52,7 and 55,4 minutes for men and women respectively.	In the age of 55-64 women spend more time on sport activities and exercising, resulting in 52,7 and 55,4 minutes for men and women respectively.	Noun_number	morphology
The principal advantage of researched trend is product normalization among the goods and services delivered to people and it outweighs the main disadvantage of losing local identity and novel experiences of small market companies.	The principal advantage of researched trend is product normalization among the goods and services delivered to people and it outweighs the main disadvantage of losing local identity and novel experience of small market companies.	Noun_number	morphology
For example, Starbucks, a really big company that sells coffee, is on market since 1980 and is really popular amond customers of all ages.	For example, Starbucks, a really big company that sells coffee, is on market since 1980 and is really popular amond customers of all age.	Noun_number	morphology
So small businesses have its own manufactures that concentrate on particular types of products.	So small businesses have its own manufactures that concentrate on particular type of products.	Noun_number	morphology
As for the category of people, who are over 75,the time, they spent on sports is minimal.	As for the category of people, who are over 75,the time, they spent on sport is minimal.	Noun_number	morphology
As for the men, the spent more than 280 hours, wheb they are 16-24, than there is a dramatic decrease to 150, when they 25-34, after what we can see a sligh drop down for other categories, except men of 65-74 years old, when they do sports for 5 hours longer than men of the category 55-64.	As for the men, the spent more than 280 hours, wheb they are 16-24, than there is a dramatic decrease to 150, when they 25-34, after what we can see a sligh drop down for other categories, except men of 65-74 years old, when they do sport for 5 hours longer than men of the category 55-64.	Noun_number	morphology
When women are 25-34 and 35-44, the had the same time spendind on sports, after what it is a constant decrease with the end of 10 hours.	When women are 25-34 and 35-44, the had the same time spendind on sport, after what it is a constant decrease with the end of 10 hours.	Noun_number	morphology
Another reason to be against monopolies is that businessmen, who want to start their business with a better product could not do these, cause big companise have the lower price, so they will not have any profit.	Another reason to be against monopolies is that businessman, who want to start their business with a better product could not do these, cause big companise have the lower price, so they will not have any profit.	Noun_number	morphology
Another reason to be against monopolies is that businessman, who want to start their business with a better product could not do these, cause big companise have the lower prices, so they will not have any profit.	Another reason to be against monopolies is that businessman, who want to start their business with a better product could not do these, cause big companise have the lower price, so they will not have any profit.	Noun_number	morphology
To begin with, male sports activity changed significantly with the age of respondents.	To begin with, male sport activity changed significantly with the age of respondents.	Noun_number	morphology
It is evident from the chart that men have more sprot-oriented lives in comparison with women almost in every life period.	It is evident from the chart that men have more sprot-oriented life in comparison with women almost in every life period.	Noun_number	morphology
Moreover, women in 55-64 group do sports more than man for approximately 3 minutes.	Moreover, women in 55-64 group do sport more than man for approximately 3 minutes.	Noun_number	morphology
Moreover, women in 55-64 group do sport more than men for approximately 3 minutes.	Moreover, women in 55-64 group do sport more than man for approximately 3 minutes.	Noun_number	morphology
The chart illustrates how much time English men and women spent on sport and exercise in 2012.	The chart illustrates how much time English man and women spent on sport and exercise in 2012.	Noun_number	morphology
Nowadays multinational companies arerapidly expanding and make local brands bankrupt.	Nowadays multinational companies arerapidly expanding and make local brand bankrupt.	Noun_number	morphology
beause people from the nearest neighbourhoods notice higher desease and death rates of local people.	beause people from the nearest neighbourhoods notice higher desease and death rate of local people.	Noun_number	morphology
To conclude, it is true that multinational brands help to reduce the rate od unemployment, the costs of their activity overcome the benefits.	To conclude, it is true that multinational brand help to reduce the rate od unemployment, the costs of their activity overcome the benefits.	Noun_number	morphology
As for people from 16 to 24, men spend 282,1 minutes for sports activities and women spend only 114, 1 minutes which is 3 time less than men.	As for people from 16 to 24, men spend 282,1 minutes for sport activities and women spend only 114, 1 minutes which is 3 time less than men.	Noun_number	morphology
As for people from 16 to 24, men spend 282,1 minutes for sport activities and women spend only 114, 1 minutes which is 3 times less than men.	As for people from 16 to 24, men spend 282,1 minutes for sport activities and women spend only 114, 1 minutes which is 3 time less than men.	Noun_number	morphology
Moreover, the graph shows that women over 75 spent only about 10 minutes for exercises and sports facilities.	Moreover, the graph shows that women over 75 spent only about 10 minutes for exercises and sport facilities.	Noun_number	morphology
There are those who say that the huge brands are more important that small businesses.	There are those who say that the huge brands are more important that small business.	Noun_number	morphology
Others think that small local businesses are more important that multinational corporations.	Others think that small local business are more important that multinational corporations.	Noun_number	morphology
Turning to the other side of the argument, local small businesses are very important part of the economy of each country.	Turning to the other side of the argument, local small business are very important part of the economy of each country.	Noun_number	morphology
Secondly, the quality of good and services produced in small local businesses can be better than good and services produced by machines in multinational companies.	Secondly, the quality of good and services produced in small local business can be better than good and services produced by machines in multinational companies.	Noun_number	morphology
Large brands may not need this because they already have customers who always give them money, so they can just produce their products.	Large brand may not need this because they already have customers who always give them money, so they can just produce their products.	Noun_number	morphology
Nowadays, the multinational corporations are becoming more and more influential in most countries and this trend makes local businesses incompetitive.	Nowadays, the multinational corporation are becoming more and more influential in most countries and this trend makes local businesses incompetitive.	Noun_number	morphology
the advantages of having multinational in particular countries is the local employment which the companies often provide.	the advantages of having multinational in particular country is the local employment which the companies often provide.	Noun_number	morphology
When a company or a plant are being built, they need not only material resources but man resource as well.	When a company or a plant are being built, they need not only material resource but man resource as well.	Noun_number	morphology
When a company or a plant are being built, they need not only material resource but man resources as well.	When a company or a plant are being built, they need not only material resource but man resource as well.	Noun_number	morphology
Small businesses also can provide the similar things, however the employees which they need are not so many as the big companies.	Small business also can provide the similar things, however the employees which they need are not so many as the big companies.	Noun_number	morphology
The chart illustrates the average time that men and women spent doing sport and exercise in England in 2012.	The chart illustrates the average time that man and women spent doing sport and exercise in England in 2012.	Noun_number	morphology
While women have the same time at the ages of 25-34 and 35-44.	While women have the same time at the age of 25-34 and 35-44.	Noun_number	morphology
To sum up, there is marked differences in time spent doing sports between men and women.	To sum up, there is marked differences in time spent doing sports between man and women.	Noun_number	morphology
We use them in our ordinary life like a customer or we can have our own business (be a businessman or businesswomen).	We use them in our ordinary life like a customer or we can have our own business (be a businessmen or businesswomen).	Noun_number	morphology
We use them in our ordinary life like a customer or we can have our own business (be a businessmen or businesswoman).	We use them in our ordinary life like a customer or we can have our own business (be a businessmen or businesswomen).	Noun_number	morphology
It is true that big brands and companies ends with little local businesses in the city or in the country.	It is true that big brands and companies ends with little local business in the city or in the country.	Noun_number	morphology
For my opinion, this situation is not good for enteurpreneurs who have small companies, thus the advantages do not outweigh the disadvantages.	For my opinion, this situation is not good for enteurpreneurs who have small company, thus the advantages do not outweigh the disadvantages.	Noun_number	morphology
Firstly, local businesses try to make their goods more qualitive than multinational brands.	Firstly, local business try to make their goods more qualitive than multinational brands.	Noun_number	morphology
The Bar chart illustrates average time spent on sports activities by men and women of different age groups in 2012 in England.	The Bar chart illustrates average time spent on sport activities by men and women of different age groups in 2012 in England.	Noun_number	morphology
However, women from mature (25-34 years) and after-mature age groups (35-44 years) spend tantomount number of time on exercise (92,8).	However, women from mature (25-34 years) and after-mature age groups (35-44 years) spend tantomount number of time on exercises (92,8).	Noun_number	morphology
Matching gender groups men spend less time only in pre-old group with 52,7 for men and 55,4 for women with the difference of 2,7.	Matching gender groups men spend less time only in pre-old group with 52,7 for man and 55,4 for women with the difference of 2,7.	Noun_number	morphology
To begin with, multinational brands bring new diversity of standartised products to cities.	To begin with, multinational brands bring new diversity of standartised products to city.	Noun_number	morphology
In addition, new products cost less due to economy of scale: more company produces - less product costs.	In addition, new products cost less due to economy of scale: more company produces - less product cost.	Noun_number	morphology
Furthermore, it is simplier to tax one big company then a bunch of small businesses which can hide their real revenue and profit.	Furthermore, it is simplier to tax one big company then a bunch of small business which can hide their real revenue and profit.	Noun_number	morphology
Also, it is safer to use products from multinational company than from local small businees, because if a product sold in plenty of countriesit means it is safe which can not be said about local unknown business.	Also, it is safer to use product from multinational company than from local small businees, because if a product sold in plenty of countriesit means it is safe which can not be said about local unknown business.	Noun_number	morphology
Also, it is safer to use product from multinational company than from local small businees, because if a product sold in plenty of countriesit means it is safe which can not be said about local unknown businesses.	Also, it is safer to use product from multinational company than from local small businees, because if a product sold in plenty of countriesit means it is safe which can not be said about local unknown business.	Noun_number	morphology
But between fifty five and sixty four we can see that the time spent was more for women rather than men.	But between fifty five and sixty four we can see that the time spent was more for women rather than man.	Noun_number	morphology
Now lets talk about small local businesses and why large are replaced this type of business.	Now lets talk about small local business and why large are replaced this type of business.	Noun_number	morphology
First of all, the are considerable differences between indicators of men and women aged 16-24.	First of all, the are considerable difference between indicators of men and women aged 16-24.	Noun_number	morphology
But are many cases that prove the importance of small local businesses.	But are many cases that prove the importance of small local business.	Noun_number	morphology
First of all, small businesses helps prevent the monopolization.	First of all, small business helps prevent the monopolization.	Noun_number	morphology
It offers products from the same group as a large brand offers, but at a lower price, so the costomer has a choice.	It offers product from the same group as a large brand offers, but at a lower price, so the costomer has a choice.	Noun_number	morphology
The peak of sports activity was shown at the young generation - people from 16 to 24 ages do sports in highest rates (men spend 282 minutes and women 114).	The peak of sport activity was shown at the young generation - people from 16 to 24 ages do sports in highest rates (men spend 282 minutes and women 114).	Noun_number	morphology
However, due to the tendency of slowing down, the average of people of 65-74 is higher than the charge of 55-64 years old.	However, due to the tendency of slowing down, the average of people of 65-74 is higher than the charge of 55-64 year old.	Noun_number	morphology
Finally, there are myriads of ways of spending your leisure time with relatives and friends such as carting, playing volleyball, basketball or hockey.	Finally, there are myriad of ways of spending your leisure time with relatives and friends such as carting, playing volleyball, basketball or hockey.	Noun_number	morphology
The bar graph compares minutes spent in sports activities by male and female young, middle-age and senior population in England in 2012.	The bar graph compares minutes spent in sport activities by male and female young, middle-age and senior population in England in 2012.	Noun_number	morphology
In overall, it is clear that while people are becoming older, they are less engaged in any kind of physical exercise and activity.	In overall, it is clear that while people are becoming older, they are less engaged in any kind of physical exercises and activity.	Noun_number	morphology
Furthermore, local communities can benifit from large-scale businesses in terms of job positions.	Furthermore, local community can benifit from large-scale businesses in terms of job positions.	Noun_number	morphology
For instance, one chain of supermarlets needs a number of employees to operate stores in the chain and that number of stores exceeds number of employees at local businesses.	For instance, one chain of supermarket needs a number of employees to operate stores in the chain and that number of stores exceeds number of employees at local businesses.	Noun_number	morphology
Most companies capitalize on investment as their marketing strategy organizing concerts, exhibitions and support for sports teams.	Most companies capitalize on investment as their marketing strategy organizing concerts, exhibitions and support for sport teams.	Noun_number	morphology
Overall, the lenght of sports activity tends to decrease together with the age increasmnet.	Overall, the lenght of sport activity tends to decrease together with the age increasmnet.	Noun_number	morphology
The only exception for that is the age group from 55 to 64, where women are supposed to be more sport-addicted, spending at approximately 3 minutes more on sports activities.	The only exception for that is the age group from 55 to 64, where women are supposed to be more sport-addicted, spending at approximately 3 minutes more on sport activities.	Noun_number	morphology
Thus, many people may find either part-time or full-time jobs easily at once.	Thus, many people may find either part-time or full-time job easily at once.	Noun_number	morphology
The bar chart illustrates the average time that men and women in different age groups tend to spend on sports exercises in England during 2012.	The bar chart illustrates the average time that men and women in different age groups tend to spend on sport exercises in England during 2012.	Noun_number	morphology
Other age groups did sport less by the increasing of the age.	Other ages groups did sport less by the increasing of the age.	Noun_number	morphology
Other ages groups did sports less by the increasing of the age.	Other ages groups did sport less by the increasing of the age.	Noun_number	morphology
Overall, according to the data on the chart, it can be said that time of men engaged is sports activities of the age from 16 years to 24 years was the highest among two genders.	Overall, according to the data on the chart, it can be said that time of men engaged is sport activities of the age from 16 years to 24 years was the highest among two genders.	Noun_number	morphology
However, throw all the years of life it became smaller, but still was higher than the time that women spend on sports activities throw the entire life.	However, throw all the years of life it became smaller, but still was higher than the time that women spend on sport activities throw the entire life.	Noun_number	morphology
Second of all, local businesses often sell customised products, which tend to appeal more to the local communities.	Second of all, local business often sell customised products, which tend to appeal more to the local communities.	Noun_number	morphology
Another noticable feature is that doing sports has normally more popular among men than among women practically in every age group, excepting one.	Another noticable feature is that doing sports has normally more popular among men than among woman practically in every age group, excepting one.	Noun_number	morphology
As it could be seen, in the age up to 24 average man utilizes 282 minutes of his personal time on different activities, at the same time the average woman invests 114 minutes in it.	As it could be seen, in the age up to 24 average man utilizes 282 minutes of his personal time on different activities, at the same time women invests 114 minutes in it.	Noun_number	morphology
The best example is a sharp drop in numbers between men aged 16 to 24 and 25 to 34.	The best example is a sharp drop in numbers between man aged 16 to 24 and 25 to 34.	Noun_number	morphology
So the latter loose their jobs and can not pay their live expences.	So the latter loose their job and can not pay their live expences.	Noun_number	morphology
The graph provides information on the average time men and women of various ages dedicate to sports in the United Kingdom in 2012.	The graph provides information on the average time men and women of various age dedicate to sports in the United Kingdom in 2012.	Noun_number	morphology
However, among 25-34 aged males sports time is equal only to 153,8 min which is twice less than in the previous group.	However, among 25-34 aged males sport time is equal only to 153,8 min which is twice less than in the previous group.	Noun_number	morphology
These large brands often seem to push back small local businesses, becouse they have significantly more resourses, higher penetration and most important of all loyalty and renown.	These large brands often seem to push back small local business, becouse they have significantly more resourses, higher penetration and most important of all loyalty and renown.	Noun_number	morphology
The bar chart compares the time that had been spent on doing sport and exercise between men and women in different ages in 2012.	The bar chart compares the time that had been spent on doing sport and exercises between men and women in different ages in 2012.	Noun_number	morphology
Overall, we can see that men did sport and exercise more than women at any age, except in the group of age from 55 to 64.	Overall, we can see that men did sport and exercises more than women at any age, except in the group of age from 55 to 64.	Noun_number	morphology
We can see that the peak of time spent by doing sport was in group of people from 16 to 24 spent more time than other groups of any age.	We can see that the peak of time spent by doing sport was in group of people from 16 to 24 spent more time than other groups of any ages.	Noun_number	morphology
The gap between men and women in this age is more than double.	The gap between men and women in this ages is more than double.	Noun_number	morphology
The time spent on sports and exercise by women from 25 to 34 and from 35 to 44 is the same.	The time spent on sports and exercises by women from 25 to 34 and from 35 to 44 is the same.	Noun_number	morphology
Time spent on sport and exercise between ages from 16 to 24 and from 25 to 34 by men has decreased by about two.	Time spent on sport and exercises between ages from 16 to 24 and from 25 to 34 by men has decreased by about two.	Noun_number	morphology
